lang1,lang2,local,global,dif,corpus
ml,ro,0.26127765068990805,0.22272936461884799,0.03854828607106006,wiki
ml,ru,0.23679949185596139,0.2058308829784681,0.03096860887749328,wiki
ml,ta,0.2813688579566041,0.2448393519190607,0.0365295060375434,wiki
ml,te,0.2946659844912519,0.2524950595413132,0.04217092494993874,wiki
ml,th,0.19301257444725575,0.15993557508884013,0.033076999358415626,wiki
ml,tl,0.2791319730985022,0.24436719072174395,0.03476478237675823,wiki
ml,tr,0.26240508153117725,0.22755377090346768,0.034851310627709575,wiki
ml,ur,0.19850133830642674,0.1733524018050767,0.025148936501350055,wiki
ml,vi,0.14965349683305662,0.12187663837882495,0.027776858454231668,wiki
ml,yo,0.06965134893132216,0.05589783808746699,0.01375351084385517,wiki
mr,en,0.2777173352979818,0.23626725943559174,0.04145007586239008,wiki
mr,es,0.2582282010818601,0.21559853689470107,0.04262966418715905,wiki
mr,fa,0.22341708192861,0.18730019369097944,0.03611688823763057,wiki
mr,ne,0.3323775877028419,0.30288478848440176,0.02949279921844017,wiki
mr,pa,0.3568893560512005,0.3284088568701907,0.028480499181009755,wiki
mr,pl,0.24020702296786806,0.20183554265433354,0.03837148031353452,wiki
mr,pt,0.26038867868285775,0.21949222359871395,0.0408964550841438,wiki
mr,ro,0.26581321535561775,0.22323921511370817,0.042574000241909576,wiki
mr,ru,0.24556160876214814,0.20777113364951363,0.0377904751126345,wiki
mr,ta,0.27967863679970784,0.24069885961333262,0.038979777186375214,wiki
mr,te,0.2846046609882259,0.24656008876909657,0.038044572219129325,wiki
mr,th,0.22035809911762227,0.1774059667144476,0.042952132403174664,wiki
mr,tl,0.28870578091304694,0.25922950529180266,0.029476275621244274,wiki
mr,tr,0.2638365520147829,0.2228728637662047,0.04096368824857821,wiki
mr,ur,0.2138991694543986,0.19933198572934172,0.014567183725056887,wiki
mr,vi,0.16401025616189838,0.08351809271863715,0.08049216344326122,wiki
mr,yo,0.07691647833414864,0.07237868550968662,0.004537792824462011,wiki
ne,en,0.20475238543807814,0.17239311446385505,0.03235927097422309,wiki
ne,es,0.2006797946577742,0.16776325749718254,0.03291653716059165,wiki
ne,fa,0.1884644103428419,0.1622993304333373,0.02616507990950459,wiki
ne,pa,0.3264223349591109,0.29945992751469436,0.026962407444416525,wiki
ne,pl,0.1825934940600113,0.14757902103055634,0.03501447302945496,wiki
ne,pt,0.20633404599213545,0.17317872141514973,0.03315532457698572,wiki
ne,ro,0.2119294477044233,0.1742439744721024,0.03768547323232088,wiki
ne,ru,0.17608962804236267,0.14596933047852861,0.030120297563834053,wiki
ne,ta,0.22428172667435164,0.19550460386392327,0.02877712281042838,wiki
ne,te,0.22868891847819828,0.19537933545127084,0.033309583026927436,wiki
ne,th,0.1556912039372663,0.12365181052388134,0.03203939341338495,wiki
ne,tl,0.2631136087946348,0.22954820752914049,0.033565401265494316,wiki
ne,tr,0.1882951889206369,0.15769105095440852,0.03060413796622838,wiki
ne,ur,0.25531845055299884,0.23374666690494758,0.021571783648051263,wiki
ne,vi,0.13914833508106,0.11723999444471885,0.02190834063634116,wiki
ne,yo,0.09802428997279629,0.09057118242650368,0.007453107546292609,wiki
nl,de,0.5438433564273699,0.4954721822030168,0.04837117422435311,wiki
nl,el,0.3997499167927377,0.34695619394574645,0.05279372284699124,wiki
nl,en,0.5399895335108883,0.48715417504322894,0.052835358467659355,wiki
nl,es,0.5002328672767214,0.45372823499954995,0.0465046322771715,wiki
nl,fa,0.34755436306041365,0.30546975196756465,0.042084611092849,wiki
nl,fr,0.4990246806743973,0.4526957251053566,0.04632895556904071,wiki
nl,gu,0.2739181489625339,0.2392506921582783,0.03466745680425562,wiki
nl,hi,0.3504864890982977,0.30369976697237205,0.04678672212592566,wiki
nl,id,0.44004413602239906,0.39089756227971,0.04914657374268905,wiki
nl,ig,0.06294835073734172,0.04282011073771844,0.020128239999623272,wiki
nl,it,0.5092790507768733,0.4590432633397034,0.05023578743716989,wiki
nl,ja,0.09672179496479287,0.08962205013636156,0.007099744828431315,wiki
nl,kn,0.30004845681932096,0.25804652174199,0.042001935077330965,wiki
nl,ko,0.30632767859931626,0.27407844408311716,0.0322492345161991,wiki
nl,ml,0.24066897878500243,0.21255344038546617,0.02811553839953626,wiki
nl,mr,0.25634581739287066,0.21986088708745774,0.036484930305412916,wiki
nl,ne,0.1977729089631928,0.16856024258650035,0.029212666376692453,wiki
nl,pa,0.25016111124589235,0.21643169479707272,0.03372941644881963,wiki
nl,pl,0.4622877511126037,0.4079434813148745,0.05434426979772916,wiki
nl,pt,0.4955215194436464,0.44577439610242303,0.04974712334122339,wiki
nl,ro,0.4565549531816732,0.40512645610345416,0.05142849707821906,wiki
nl,ru,0.4476805961543886,0.3947578474546423,0.05292274869974628,wiki
nl,ta,0.2870684476213473,0.24376684127317697,0.043301606348170346,wiki
nl,te,0.28120522674786236,0.23835202133471298,0.04285320541314938,wiki
nl,th,0.3113670930702308,0.2738814919541493,0.03748560111608151,wiki
nl,tl,0.30795397601991403,0.2679534662279893,0.04000050979192471,wiki
nl,tr,0.40929401491412976,0.35261144418016016,0.056682570733969595,wiki
nl,ur,0.1839249610015355,0.1663096859645031,0.01761527503703239,wiki
nl,vi,0.29067037999819334,0.24849402340420598,0.04217635659398736,wiki
nl,yo,0.05057345913938474,0.040339696424540404,0.010233762714844337,wiki
pa,en,0.2712179832369292,0.23147922024086873,0.03973876299606047,wiki
pa,es,0.2500662838615072,0.21270563927371622,0.03736064458779098,wiki
pa,fa,0.24097462748671397,0.20591767513489143,0.035056952351822546,wiki
pa,pl,0.22916387798088772,0.19304917943440367,0.03611469854648405,wiki
pa,pt,0.25561792039279396,0.21649969931975896,0.039118221073035,wiki
pa,ro,0.26146238919733267,0.21930166368542725,0.04216072551190542,wiki
pa,ru,0.21834374192708536,0.1840045576519997,0.03433918427508567,wiki
pa,ta,0.26054131308110484,0.2262311518700547,0.034310161211050155,wiki
pa,te,0.28841707425402774,0.25250711936616854,0.0359099548878592,wiki
pa,th,0.22088497006304875,0.19200441853490638,0.028880551528142367,wiki
pa,tl,0.3051759224842002,0.27231652913440124,0.03285939334979898,wiki
pa,tr,0.24240441138437802,0.20259434022822498,0.03981007115615304,wiki
pa,ur,0.26089804009534256,0.23725596147563002,0.023642078619712542,wiki
pa,vi,0.1940050620743938,0.1467729303022953,0.04723213177209851,wiki
pa,yo,0.09073399620997434,0.07938837970015131,0.011345616509823034,wiki
pl,en,0.49642283240042595,0.43718310336292954,0.059239729037496414,wiki
pl,es,0.4992263421095315,0.4400887497998272,0.05913759230970428,wiki
pl,fa,0.3305477028754895,0.2832979888700609,0.0472497140054286,wiki
pl,pt,0.48496411058272076,0.4250190400697674,0.05994507051295339,wiki
pl,ro,0.4483368164655682,0.39375151471908376,0.05458530174648446,wiki
pl,ru,0.515342463560526,0.4597223308653997,0.055620132695126334,wiki
pl,ta,0.27205336248453815,0.22723786660013828,0.04481549588439987,wiki
pl,te,0.26643837174593976,0.2209287689415738,0.04550960280436597,wiki
pl,th,0.2734281973995425,0.23464068447274136,0.03878751292680113,wiki
pl,tl,0.28951913871718304,0.24081623556194953,0.04870290315523351,wiki
pl,tr,0.41259427113784414,0.3537604135321133,0.058833857605730844,wiki
pl,ur,0.16468921038365564,0.14327590123226136,0.021413309151394277,wiki
pl,vi,0.2504114653378879,0.20562261198249968,0.04478885335538821,wiki
pl,yo,0.05409190139062995,0.03919112218509154,0.014900779205538409,wiki
pt,en,0.5920369957969662,0.5425606501147289,0.049476345682237355,wiki
pt,es,0.6658855665778135,0.6217692020358131,0.04411636454200041,wiki
pt,fa,0.37874689949601065,0.3337860924276336,0.04496080706837707,wiki
pt,ro,0.5142666899906636,0.46406960570371747,0.050197084286946136,wiki
pt,ru,0.47639888309224826,0.42170797976792285,0.05469090332432541,wiki
pt,ta,0.3017819417312133,0.25877750006455275,0.043004441666660564,wiki
pt,te,0.2999738937804599,0.25918982841733046,0.04078406536312945,wiki
pt,th,0.32015841280908164,0.28096458383791706,0.03919382897116458,wiki
pt,tl,0.3130874820202515,0.2679384709939019,0.045149011026349606,wiki
pt,tr,0.4402074795790566,0.3878002908890944,0.05240718868996219,wiki
pt,ur,0.1962299933674573,0.17730539161501732,0.018924601752439985,wiki
pt,vi,0.3202142319527607,0.26767283630201677,0.05254139565074395,wiki
pt,yo,0.057163032515840206,0.047415934508004645,0.009747098007835561,wiki
ro,en,0.49682927749872186,0.44222677225534035,0.054602505243381505,wiki
ro,es,0.5125867760039254,0.4630746405023347,0.049512135501590726,wiki
ro,fa,0.3509502639052561,0.30108225368830316,0.04986801021695292,wiki
ro,ru,0.4438583637609205,0.39018053163765526,0.05367783212326527,wiki
ro,ta,0.29010508409600144,0.24465188848069347,0.04545319561530797,wiki
ro,te,0.2849746926319653,0.24489122248527362,0.04008347014669167,wiki
ro,th,0.3113917159578259,0.267895530411496,0.04349618554632989,wiki
ro,tl,0.3139958931862872,0.26547545324888044,0.048520439937406734,wiki
ro,tr,0.41855673972404034,0.36015023408711977,0.05840650563692057,wiki
ro,ur,0.18627193650856413,0.1669386823440741,0.019333254164490027,wiki
ro,vi,0.30464735074762817,0.25312380733233747,0.051523543415290696,wiki
ro,yo,0.07602315612090123,0.06905251951419124,0.00697063660670999,wiki
ru,en,0.5141203642110156,0.4541846518305782,0.05993571238043738,wiki
ru,es,0.49532096931197134,0.43980051724712965,0.055520452064841685,wiki
ru,fa,0.32287673374707176,0.27965885805112206,0.043217875695949703,wiki
ru,ta,0.27037034211039124,0.22775469853208183,0.04261564357830941,wiki
ru,te,0.263925280741266,0.223219732981981,0.04070554775928498,wiki
ru,th,0.2895272969307186,0.24618759552785593,0.04333970140286267,wiki
ru,tl,0.274939324136081,0.23128872013593552,0.043650604000145504,wiki
ru,tr,0.4147051803521802,0.35799002946544967,0.056715150886730514,wiki
ru,ur,0.16213566501918708,0.14049464209557816,0.02164102292360892,wiki
ru,vi,0.2646542290832167,0.22272065360580412,0.041933575477412555,wiki
ru,yo,0.05601621576325839,0.0468631789612011,0.009153036802057285,wiki
ta,en,0.33166636051156045,0.28608884865105605,0.045577511860504405,wiki
ta,fa,0.2740854744255298,0.23186927772533059,0.04221619670019919,wiki
ta,te,0.3082176609287066,0.2676701566322456,0.040547504296461034,wiki
ta,th,0.2595772092051695,0.2118790865805767,0.04769812262459283,wiki
ta,tr,0.2985233073440599,0.25228909384468534,0.046234213499374566,wiki
ta,ur,0.1838934702488325,0.1601899840578922,0.023703486190940315,wiki
ta,vi,0.24262437403172918,0.16965264528456933,0.07297172874715985,wiki
ta,yo,0.07530150134737794,0.06082820024575548,0.014473301101622461,wiki
te,en,0.3350804904474975,0.2911607146115185,0.043919775835979,wiki
te,fa,0.2695870596187153,0.22871953023010755,0.04086752938860777,wiki
te,th,0.2247869104911586,0.19013282387514321,0.03465408661601538,wiki
te,tr,0.29461554703749837,0.2504156047637961,0.044199942273702275,wiki
te,ur,0.18625508670596103,0.1648029013413516,0.02145218536460944,wiki
te,vi,0.1911625583788018,0.143904350346338,0.047258208032463805,wiki
te,yo,0.07328117272179985,0.06659142507894203,0.006689747642857818,wiki
th,en,0.35939406077904834,0.31453694602947246,0.04485711474957588,wiki
th,fa,0.2934209658343488,0.24897896527092173,0.044442000563427064,wiki
th,tr,0.3064681636194828,0.25922414536365207,0.047244018255830744,wiki
th,ur,0.18768359008854812,0.16470650972755407,0.02297708036099405,wiki
th,vi,0.34865618407626886,0.2814146203086627,0.06724156376760615,wiki
th,yo,0.023008568257696777,0.014901103166350658,0.00810746509134612,wiki
tl,en,0.3297303767024211,0.2801218879461273,0.04960848875629381,wiki
tl,fa,0.26906737504765404,0.226951141544374,0.04211623350328003,wiki
tl,ta,0.2723480869132574,0.23002856842979674,0.04231951848346066,wiki
tl,te,0.2535343249144408,0.21304442990636208,0.0404898950080787,wiki
tl,th,0.26291415593170014,0.22324868312575624,0.0396654728059439,wiki
tl,tr,0.29240432417712553,0.24734216883743607,0.045062155339689464,wiki
tl,ur,0.23113147989593114,0.20380251083152173,0.027328969064409403,wiki
tl,vi,0.19700464492133998,0.14228631235517772,0.054718332566162264,wiki
tl,yo,0.07753366191176674,0.07368299244338526,0.0038506694683814735,wiki
tr,en,0.4588135324027989,0.40073191654455503,0.05808161585824384,wiki
tr,fa,0.35477942964706377,0.3060170280237778,0.04876240162328599,wiki
tr,ur,0.17496764026319167,0.1513209774636875,0.02364666279950417,wiki
tr,vi,0.2501854097698764,0.21218098844217198,0.03800442132770443,wiki
tr,yo,0.06027912325625378,0.04773718552275585,0.012541937733497932,wiki
ur,en,0.20467370954222366,0.18480291413859964,0.01987079540362402,wiki
ur,fa,0.20297411096746124,0.18009784713635602,0.02287626383110522,wiki
ur,vi,0.1768503393823561,0.1486864745934439,0.028163864788912196,wiki
ur,yo,0.06222083425373239,0.05117861495766117,0.011042219296071222,wiki
vi,en,0.3392345159881803,0.2801042404729729,0.05913027551520739,wiki
vi,fa,0.30376059503982267,0.27546658569300686,0.028294009346815807,wiki
vi,yo,0.061818190091751685,0.0500594515044753,0.011758738587276385,wiki
yo,en,0.06317232699141602,0.04962238092731196,0.013549946064104063,wiki
yo,fa,0.04623724310273987,0.024955662591944327,0.021281580510795543,wiki
zh,de,0.16679471339526847,0.14615819509580025,0.02063651829946822,wiki
zh,el,0.11194384157840154,0.08722819220034511,0.024715649378056426,wiki
zh,en,0.18473987187057897,0.16215665593515013,0.022583215935428835,wiki
zh,es,0.16966477517800144,0.1463708523507947,0.023293922827206742,wiki
zh,fa,0.12848511855315004,0.11400604200175957,0.014479076551390468,wiki
zh,fr,0.16994106455125368,0.14405577846169038,0.02588528608956331,wiki
zh,gu,0.02636692709207376,0.014934170447285244,0.011432756644788516,wiki
zh,hi,0.10557688988437294,0.08601659013411884,0.019560299750254098,wiki
zh,id,0.17553747609508832,0.15381805743922553,0.0217194186558628,wiki
zh,ig,-0.026533239484826464,-0.03298577603107925,0.006452536546252788,wiki
zh,it,0.16161757120281117,0.137992980352222,0.023624590850589183,wiki
zh,ja,0.18040763329636136,0.17868468718769037,0.0017229461086709918,wiki
zh,kn,0.0472492504642441,0.020840812645218094,0.026408437819026007,wiki
zh,ko,0.11430102844825815,0.10324372215370428,0.01105730629455387,wiki
zh,ml,0.03496024146859632,0.020209740975381873,0.014750500493214445,wiki
zh,mr,0.022588797305253816,0.01041495446540564,0.012173842839848176,wiki
zh,ne,0.016080755779422865,-0.0029551847695418725,0.019035940548964736,wiki
zh,nl,0.16698545478250973,0.14874486181018187,0.018240592972327857,wiki
zh,pa,0.04695348396562174,0.03324395070949239,0.01370953325612935,wiki
zh,pl,0.12830754322958482,0.10199938435672039,0.02630815887286443,wiki
zh,pt,0.16328933678251553,0.1398704544809762,0.023418882301539323,wiki
zh,ro,0.1383163294635181,0.10984207860768795,0.02847425085583015,wiki
zh,ru,0.13610007708503008,0.11697081554651888,0.019129261538511202,wiki
zh,ta,0.09269343354857894,0.062329949689198305,0.030363483859380633,wiki
zh,te,0.04109414029307657,0.02446873177878823,0.016625408514288342,wiki
zh,th,0.1874153294268683,0.15590793036876158,0.03150739905810673,wiki
zh,tl,0.09991992773575087,0.07592896850146393,0.023990959234286943,wiki
zh,tr,0.1134503293814195,0.090446138035557,0.0230041913458625,wiki
zh,ur,0.08296083309546079,0.06518433490288567,0.017776498192575124,wiki
zh,vi,0.23550013891888613,0.1923080282200524,0.04319211069883372,wiki
zh,yo,-0.05198753308809562,-0.0637595504874946,0.011772017399398982,wiki
ARA,BEN,0.28656352123457485,0.2643461455554471,0.022217375679127738,ets
ARA,BUL,0.3076108119706063,0.2878803994617471,0.019730412508859207,ets
ARA,CHI,0.3049216776943718,0.2749511904765494,0.02997048721782236,ets
ARA,DUT,0.2917755028740546,0.26986713609519214,0.021908366778862487,ets
ARA,ENG,0.30888454213715455,0.28798803362200154,0.02089650851515301,ets
ARA,FAS,0.3342447538115789,0.30551674379627236,0.02872801001530656,ets
ARA,FRE,0.29911778249641224,0.27965267615499817,0.019465106341414073,ets
ARA,GER,0.29682335872442306,0.27119452586187104,0.02562883286255202,ets
ARA,GRE,0.296835069967207,0.2752229096661109,0.021612160301096084,ets
ARA,GUJ,0.3065382526097698,0.27592292235363913,0.03061533025613067,ets
ARA,HIN,0.29919154534606257,0.2724241673195653,0.026767378026497257,ets
ARA,IBO,0.2699447508489105,0.2542707967690737,0.015673954079836794,ets
ARA,IND,0.3101723877465012,0.28112609929275045,0.029046288453750735,ets
ARA,ITA,0.3176812852255053,0.2883858740646811,0.029295411160824236,ets
ARA,JPN,0.2978470173110837,0.27243991096242426,0.025407106348659447,ets
ARA,KAN,0.28193998255410246,0.26307459938903766,0.01886538316506481,ets
ARA,KOR,0.3024900450628184,0.2815952640933748,0.020894780969443583,ets
ARA,MAL,0.29987376772854835,0.2741394245416953,0.025734343186853026,ets
ARA,MAR,0.2911405976800465,0.2660710556717955,0.02506954200825101,ets
ARA,NEP,0.2929282192717935,0.2649733253738307,0.027954893897962796,ets
ARA,PAN,0.28841084729936917,0.2593074800817996,0.029103367217569565,ets
ARA,POL,0.3200740404138039,0.29862003648300534,0.02145400393079855,ets
ARA,POR,0.3285458431307296,0.3037756108609866,0.02477023226974301,ets
ARA,RUM,0.32961395433910234,0.3004835785855234,0.029130375753578963,ets
ARA,RUS,0.31928351742195504,0.2948273813923401,0.02445613602961494,ets
ARA,SPA,0.32955014765412893,0.2985171683790786,0.031032979275050332,ets
ARA,TAM,0.29945261195990813,0.2752375767843539,0.024215035175554234,ets
ARA,TEL,0.2959376810836815,0.2707486373771542,0.025189043706527303,ets
ARA,TGL,0.31302112533766363,0.28394948082927235,0.02907164450839128,ets
ARA,THA,0.3151417691026597,0.2880846855708486,0.027057083531811077,ets
ARA,TUR,0.31633736139129165,0.29056923318432004,0.025768128206971608,ets
ARA,URD,0.30997863376729123,0.2905605135394346,0.01941812022785666,ets
ARA,VIE,0.3138434610545438,0.2904594654387103,0.023383995615833486,ets
ARA,YOR,0.27265107048661386,0.2574285890035454,0.015222481483068429,ets
BEN,BUL,0.2959793579614645,0.26961581113045474,0.026363546831009776,ets
BEN,CHI,0.2789627210815129,0.253077568856434,0.025885152225078867,ets
BEN,DUT,0.2755478223823091,0.25038273718206217,0.02516508520024696,ets
BEN,ENG,0.3028981530662198,0.2816764890901588,0.02122166397606101,ets
BEN,FAS,0.30778382488115347,0.27846409707106157,0.0293197278100919,ets
BEN,FRE,0.2881279149546556,0.25725253556156435,0.030875379393091262,ets
BEN,GER,0.291888012108359,0.2620354355569695,0.02985257655138951,ets
BEN,GRE,0.29285900315948193,0.2666622383815928,0.026196764777889125,ets
BEN,GUJ,0.3151038338811871,0.28823701972266275,0.026866814158524377,ets
BEN,HIN,0.3164103173193729,0.2936975092370094,0.022712808082363534,ets
BEN,IBO,0.26263006827145907,0.24491897883105146,0.017711089440407612,ets
BEN,IND,0.28985033574748703,0.2596212315889077,0.030229104158579323,ets
BEN,ITA,0.2919815161625937,0.2669188907954732,0.025062625367120506,ets
BEN,JPN,0.2793500128685864,0.2520564426075585,0.02729357026102791,ets
BEN,KAN,0.30846456314657106,0.28768537278009404,0.02077919036647702,ets
BEN,KOR,0.2894826733923392,0.2640618429415662,0.02542083045077298,ets
BEN,MAL,0.3091861164411538,0.2898798302912395,0.01930628614991431,ets
BEN,MAR,0.304338409514805,0.28694449868473526,0.017393910830069748,ets
BEN,NEP,0.30256430222103015,0.2800129276661687,0.022551374554861447,ets
BEN,PAN,0.3116645684061112,0.29090728130501475,0.020757287101096422,ets
BEN,POL,0.29291895551931224,0.26644278230188445,0.02647617321742779,ets
BEN,POR,0.2913756643775686,0.2633072093561101,0.02806845502145855,ets
BEN,RUM,0.3076929248841809,0.2791862818173379,0.028506643066842974,ets
BEN,RUS,0.3068435990297486,0.277962284122514,0.028881314907234612,ets
BEN,SPA,0.2981744527547669,0.2709356042875366,0.027238848467230292,ets
BEN,TAM,0.30594630523801974,0.2899136243951581,0.016032680842861635,ets
BEN,TEL,0.30450447610185527,0.2887360659293807,0.015768410172474545,ets
BEN,TGL,0.29354433287217563,0.26852221575179125,0.02502211712038438,ets
BEN,THA,0.29856625489685507,0.272367158831393,0.026199096065462057,ets
BEN,TUR,0.2918723804462237,0.2666566235796742,0.025215756866549532,ets
BEN,URD,0.30957325102266564,0.2845056231180537,0.025067627904611922,ets
BEN,VIE,0.29324173772127454,0.26657186574122677,0.026669871980047777,ets
BEN,YOR,0.2744642952766424,0.257724688019564,0.016739607257078404,ets
BUL,CHI,0.3100257530087299,0.2788036515253195,0.031222101483410425,ets
BUL,DUT,0.31523027189850117,0.2879224188239264,0.027307853074574784,ets
BUL,ENG,0.31001112564178407,0.2837008809791531,0.026310244662630988,ets
BUL,FAS,0.32816835175843945,0.2943964544508592,0.033771897307580234,ets
BUL,FRE,0.3106929318973139,0.2827137182959095,0.027979213601404374,ets
BUL,GER,0.33235323660753824,0.2988544595545879,0.033498777052950346,ets
BUL,GRE,0.333500450945467,0.3039642568395572,0.029536194105909797,ets
BUL,GUJ,0.28987122894998185,0.2667696210384092,0.023101607911572675,ets
BUL,HIN,0.2909158163789611,0.2683424052326858,0.022573411146275257,ets
BUL,IBO,0.2679940129900219,0.24936323005401673,0.018630782936005175,ets
BUL,IND,0.30681362213138197,0.2763078333023433,0.03050578882903865,ets
BUL,ITA,0.33508744133525414,0.30583257583316975,0.029254865502084393,ets
BUL,JPN,0.294353157158616,0.26754885718266547,0.02680429997595052,ets
BUL,KAN,0.2796650875336581,0.26054475261175514,0.01912033492190296,ets
BUL,KOR,0.3081696185840875,0.28222579296013517,0.02594382562395231,ets
BUL,MAL,0.2912376585657514,0.2698400572944643,0.021397601271287092,ets
BUL,MAR,0.2885031132925031,0.26308414551937115,0.025418967773131962,ets
BUL,NEP,0.28849506702346844,0.26285730591996326,0.025637761103505186,ets
BUL,PAN,0.28643732123123217,0.26356416986954123,0.022873151361690935,ets
BUL,POL,0.3331706688954355,0.31331879766115156,0.019851871234283947,ets
BUL,POR,0.33262401262495883,0.30288547807989374,0.029738534545065087,ets
BUL,RUM,0.347602314418141,0.31931761242948353,0.028284701988657457,ets
BUL,RUS,0.3479989684685826,0.31482675777446606,0.03317221069411652,ets
BUL,SPA,0.33866163949110967,0.3071402029628578,0.031521436528251845,ets
BUL,TAM,0.29005739422242705,0.26415362321816344,0.02590377100426361,ets
BUL,TEL,0.2859811020291893,0.26363210802774,0.022348994001449296,ets
BUL,TGL,0.30671891743820506,0.2778195768220473,0.028899340616157787,ets
BUL,THA,0.3102074933834337,0.2782940679529014,0.03191342543053227,ets
BUL,TUR,0.3172529545895963,0.2968339031008364,0.020419051488759887,ets
BUL,URD,0.29666359147147564,0.2726947796854837,0.023968811785991917,ets
BUL,VIE,0.31659734583114335,0.2885092136690293,0.028088132162114032,ets
BUL,YOR,0.26681912539567115,0.2515709841135635,0.015248141282107663,ets
CHI,DUT,0.28871094269684006,0.26172674102872134,0.026984201668118712,ets
CHI,ENG,0.29129743199730135,0.26161370952991403,0.02968372246738732,ets
CHI,FAS,0.3158690174189324,0.28962513170168713,0.026243885717245286,ets
CHI,FRE,0.2864270012941164,0.2561585127854978,0.03026848850861863,ets
CHI,GER,0.30164534161604084,0.26596698213106607,0.035678359484974775,ets
CHI,GRE,0.2947058539310805,0.2606818405429942,0.034024013388086305,ets
CHI,GUJ,0.28958082398891594,0.25849612982471,0.03108469416420595,ets
CHI,HIN,0.27768885694687123,0.2480004299425419,0.029688427004329332,ets
CHI,IBO,0.2572576551281595,0.2371375719757386,0.02012008315242092,ets
CHI,IND,0.3070170755253017,0.2737256584624094,0.03329141706289229,ets
CHI,ITA,0.30686383371204806,0.2675801996324618,0.03928363407958624,ets
CHI,JPN,0.3094273009328708,0.27802659748064973,0.03140070345222107,ets
CHI,KAN,0.2658882858218995,0.2382205462407369,0.027667739581162587,ets
CHI,KOR,0.32841279241154564,0.2998478761959113,0.02856491621563434,ets
CHI,MAL,0.2796329009324442,0.2546347723094619,0.024998128622982285,ets
CHI,MAR,0.2720657921616773,0.24475533649414308,0.027310455667534234,ets
CHI,NEP,0.29124291543593755,0.25602426542556156,0.035218650010375996,ets
CHI,PAN,0.2694376751004389,0.24016679085713868,0.029270884243300238,ets
CHI,POL,0.2990792825988765,0.27503355912563443,0.024045723473242075,ets
CHI,POR,0.3058506568614712,0.2736361091003389,0.032214547761132306,ets
CHI,RUM,0.30813541262545907,0.2771616963986029,0.030973716226856185,ets
CHI,RUS,0.32752311863760314,0.2891817096984731,0.03834140893913002,ets
CHI,SPA,0.30118490874461845,0.27143016162709926,0.029754747117519187,ets
CHI,TAM,0.28341219117268995,0.25623856207693024,0.02717362909575971,ets
CHI,TEL,0.2766109431288077,0.25031655892912474,0.02629438419968294,ets
CHI,TGL,0.29068641770974823,0.26201943585530263,0.028666981854445606,ets
CHI,THA,0.3175898123784422,0.28942208198099534,0.028167730397446855,ets
CHI,TUR,0.3040816314620749,0.27647348332732036,0.02760814813475454,ets
CHI,URD,0.28285340648247936,0.2542555362699435,0.028597870212535847,ets
CHI,VIE,0.3273096961244019,0.29498593890065133,0.03232375722375058,ets
CHI,YOR,0.2567649328034759,0.23592932731336863,0.020835605490107267,ets
DUT,ENG,0.287078933980736,0.2620816336423246,0.024997300338411355,ets
DUT,FAS,0.30844363049180873,0.28063832976576064,0.027805300726048088,ets
DUT,FRE,0.29387822424258797,0.2723418317737657,0.021536392468822274,ets
DUT,GER,0.3218834643487926,0.2930427007935081,0.028840763555284532,ets
DUT,GRE,0.3029206848979614,0.28166245954524033,0.021258225352721094,ets
DUT,GUJ,0.27258967278178564,0.2429837458069992,0.02960592697478645,ets
DUT,HIN,0.2790395659821743,0.25330031811833925,0.025739247863835024,ets
DUT,IBO,0.24929263775685986,0.23608240572062483,0.013210232036235031,ets
DUT,IND,0.28048842863121065,0.2545548290047335,0.025933599626477177,ets
DUT,ITA,0.30947031234013406,0.28504116535500834,0.024429146985125716,ets
DUT,JPN,0.2763568288886178,0.2506067706466411,0.02575005824197668,ets
DUT,KAN,0.2637776991321116,0.2443337879295729,0.01944391120253869,ets
DUT,KOR,0.2830411194998879,0.2552983557318816,0.02774276376800633,ets
DUT,MAL,0.27111654332438323,0.2538091004235725,0.01730744290081071,ets
DUT,MAR,0.2662975832678151,0.2414734329315799,0.024824150336235196,ets
DUT,NEP,0.2662996150680744,0.239976755491095,0.026322859576979413,ets
DUT,PAN,0.2619760225001006,0.23965436544504232,0.022321657055058286,ets
DUT,POL,0.31833860228615124,0.2932153460845359,0.025123256201615318,ets
DUT,POR,0.3105787598063045,0.28518548698051727,0.02539327282578724,ets
DUT,RUM,0.31631753007152297,0.29355621910159724,0.02276131096992573,ets
DUT,RUS,0.3181814607729956,0.2924846870172687,0.025696773755726876,ets
DUT,SPA,0.31364348711871337,0.28584396055715616,0.02779952656155721,ets
DUT,TAM,0.27139893732141374,0.2525441117691964,0.018854825552217347,ets
DUT,TEL,0.2532142348345827,0.23609777872875637,0.01711645610582635,ets
DUT,TGL,0.2804076282958933,0.26017089368677904,0.020236734609114237,ets
DUT,THA,0.28329983339357556,0.2620482394014764,0.021251593992099138,ets
DUT,TUR,0.2932307897832802,0.27159686572454017,0.02163392405874004,ets
DUT,URD,0.2856829838924659,0.2612629753534091,0.024420008539056792,ets
DUT,VIE,0.2958325005541153,0.27355926816263637,0.022273232391478937,ets
DUT,YOR,0.2540601785504346,0.23869396416300392,0.015366214387430688,ets
ENG,FAS,0.31052305013805814,0.2824042290668813,0.028118821071176858,ets
ENG,FRE,0.2886537118164197,0.2610494697972096,0.02760424201921008,ets
ENG,GER,0.3037519313665526,0.26776879986201463,0.03598313150453797,ets
