lang,cluster1,cluster2,cos_dist,quartile,decile
kn,49,48,0.4308443755971713,3,7
kn,50,48,0.30179577454734907,1,3
kn,1,49,0.3801709610560787,4,9
kn,2,49,0.4909668516782405,4,9
kn,3,49,0.5935237085056674,4,9
kn,4,49,0.4664854777790539,4,10
kn,5,49,0.24695125482526367,2,3
kn,6,49,0.5269463287809043,4,9
kn,7,49,0.4082344216565177,4,10
kn,8,49,0.39126166888937575,3,8
kn,9,49,0.3211644492373426,2,5
kn,10,49,0.355758472095681,3,6
kn,11,49,0.3150408496592664,4,10
kn,12,49,0.4483914718042995,4,10
kn,13,49,0.6320622669425823,4,10
kn,14,49,0.34452343007197367,3,8
kn,15,49,0.37867562725338383,4,9
kn,16,49,0.5247488716376536,4,9
kn,17,49,0.5005262560481465,4,10
kn,18,49,0.26045451597571595,2,5
kn,19,49,0.530975999885381,4,9
kn,20,49,0.26391618349822155,4,10
kn,21,49,0.3921744448843857,3,6
kn,22,49,0.3326832867020564,3,7
kn,23,49,0.2740704138791285,4,9
kn,24,49,0.36775107660626083,4,8
kn,25,49,0.23524852217793238,2,5
kn,26,49,0.32602118695053406,4,10
kn,27,49,0.4898759457385396,4,9
kn,28,49,0.4998911581847621,4,9
kn,29,49,0.31997363826565267,2,5
kn,30,49,0.33183587207993215,2,5
kn,31,49,0.37219443947292996,4,9
kn,32,49,0.41619195714038654,3,8
kn,33,49,0.30311470091401355,4,9
kn,34,49,0.6799734307580585,4,10
kn,35,49,0.44316454742650796,4,8
kn,36,49,0.4278527546850797,4,9
kn,37,49,0.5220546684744761,4,9
kn,38,49,0.6241055917552,4,10
kn,39,49,0.372002291094315,3,6
kn,40,49,0.3568020190171253,2,4
kn,41,49,0.41158086296118773,3,7
kn,42,49,0.39317452131324826,2,5
kn,43,49,0.38124831007602467,2,5
kn,44,49,0.4475274889943721,3,7
kn,45,49,0.48096474766372066,4,9
kn,46,49,0.4171230001256651,4,10
kn,47,49,0.24979469131695967,4,10
kn,48,49,0.4308443755971713,3,7
kn,49,49,1,4,10
kn,50,49,0.6448637655844368,4,10
kn,1,50,0.3215719288600755,3,6
kn,2,50,0.3750683286796598,3,6
kn,3,50,0.47819746142627984,3,7
kn,4,50,0.3799358235916177,3,8
kn,5,50,0.3221948340380475,3,7
kn,6,50,0.4558183947050764,4,9
kn,7,50,0.4143713968928972,4,10
kn,8,50,0.31666897150074186,2,4
kn,9,50,0.2865837517898015,2,4
kn,10,50,0.3267674360623166,2,4
kn,11,50,0.21821471521726224,3,8
kn,12,50,0.4223413020726741,4,9
kn,13,50,0.45925434863369646,3,6
kn,14,50,0.37230696322345425,4,9
kn,15,50,0.31816232291309027,3,7
kn,16,50,0.3784557585666313,2,5
kn,17,50,0.41351446419193405,3,7
kn,18,50,0.26952341132266183,3,6
kn,19,50,0.5003754479766265,4,9
kn,20,50,0.2533709240626807,4,9
kn,21,50,0.3160224444976889,2,4
kn,22,50,0.2802910265708907,2,5
kn,23,50,0.17647836904007527,2,4
kn,24,50,0.37722929232926766,4,8
kn,25,50,0.20303750121757297,2,4
kn,26,50,0.27664841212248736,4,8
kn,27,50,0.47184004948908076,3,8
kn,28,50,0.5468062030760025,4,9
kn,29,50,0.27474375363811415,2,3
kn,30,50,0.32839995013976686,2,5
kn,31,50,0.5324986673306245,4,10
kn,32,50,0.414987398528791,3,8
kn,33,50,0.2893764069167687,4,9
kn,34,50,0.6303003180152654,4,9
kn,35,50,0.4963202145703758,4,10
kn,36,50,0.4820870557625494,4,10
kn,37,50,0.557013771784809,4,9
kn,38,50,0.541082416140514,4,9
kn,39,50,0.34387418268664327,2,5
kn,40,50,0.3729630600735131,2,5
kn,41,50,0.4103209330290961,3,7
kn,42,50,0.3332296360407164,2,4
kn,43,50,0.41535996931401,3,6
kn,44,50,0.4642183906541809,3,8
kn,45,50,0.40078995474326584,4,8
kn,46,50,0.4225999856606956,4,10
kn,47,50,0.20659016042594522,3,8
kn,48,50,0.30179577454734907,1,3
kn,49,50,0.6448637655844368,4,10
kn,50,50,1,4,10
tl,1,1,1,4,10
tl,2,1,0.36739974793283964,2,4
tl,3,1,0.2503899511458096,2,4
tl,4,1,0.33542015236376865,2,3
tl,5,1,0.3514140404014503,1,2
tl,6,1,0.4474398197625206,3,6
tl,7,1,0.28860592770148724,2,5
tl,8,1,0.2730775432928066,2,5
tl,9,1,0.3827573173785698,2,3
tl,10,1,0.29114960973178944,2,4
tl,11,1,0.2979751382786186,2,4
tl,12,1,0.33925662085426395,2,5
tl,13,1,0.3406920903385348,2,4
tl,14,1,0.3076320443863392,1,3
tl,15,1,0.41478210493886775,2,4
tl,16,1,0.34736561236085695,3,6
tl,17,1,0.38083226274683696,2,4
tl,18,1,0.394705324081962,2,5
tl,19,1,0.5261163675311762,2,5
tl,20,1,0.37822226345711174,2,4
tl,21,1,0.28991412325906707,2,3
tl,22,1,0.43710362970562044,2,5
tl,23,1,0.32481231377488873,1,3
tl,24,1,0.370496831240384,2,4
tl,25,1,0.27826497340108475,2,5
tl,26,1,0.36115177406440896,1,3
tl,27,1,0.35709685916619155,1,3
tl,28,1,0.4361543642834836,2,4
tl,29,1,0.2154410454645718,2,3
tl,30,1,0.21355916547238957,3,6
tl,31,1,0.4346531721894674,2,5
tl,32,1,0.33114120099872374,2,4
tl,33,1,0.24994834277188688,3,6
tl,34,1,0.338874666808338,3,6
tl,35,1,0.40321109287677337,2,3
tl,36,1,0.33925939135747724,3,6
tl,37,1,0.4725317543189491,2,4
tl,38,1,0.28702487102588353,2,4
tl,39,1,0.24464368435888934,2,4
tl,40,1,0.2552192977537306,2,3
tl,41,1,0.15510297560798839,1,1
tl,42,1,0.3933451647065899,2,4
tl,43,1,0.3733493934674153,4,9
tl,44,1,0.40092760396021004,1,2
tl,45,1,0.3549554940488726,2,4
tl,46,1,0.4367845817327889,2,5
tl,47,1,0.3361763500656529,2,5
tl,48,1,0.3551525754945151,1,3
tl,49,1,0.18060968122814838,2,3
tl,50,1,0.3300483350244338,2,3
tl,1,2,0.36739974793283964,3,7
tl,2,2,1,4,10
tl,3,2,0.3197884322581986,3,8
tl,4,2,0.3672160184547922,2,4
tl,5,2,0.38000630957092,2,3
tl,6,2,0.4657559505963955,3,7
tl,7,2,0.32407415524463223,3,6
tl,8,2,0.37566021240513103,4,8
tl,9,2,0.6138917841827334,4,10
tl,10,2,0.4432786567921386,4,8
tl,11,2,0.39510255416080914,3,7
tl,12,2,0.3461677445529751,2,5
tl,13,2,0.44975432892041706,3,7
tl,14,2,0.5301979964840178,4,10
tl,15,2,0.6498761151769499,4,9
tl,16,2,0.32701198857234265,2,5
tl,17,2,0.4294267469557072,3,6
tl,18,2,0.4069911918027075,2,5
tl,19,2,0.5506329246481527,3,6
tl,20,2,0.4841045480020056,3,8
tl,21,2,0.27549129667517036,1,3
tl,22,2,0.5690770329823136,3,8
tl,23,2,0.41252114353709063,2,5
tl,24,2,0.6611061473415056,4,10
tl,25,2,0.282976371188241,2,5
tl,26,2,0.461679798761603,3,7
tl,27,2,0.5857122531713205,4,8
tl,28,2,0.3922818347390323,2,4
tl,29,2,0.422220994880965,4,10
tl,30,2,0.1782834506059739,1,3
tl,31,2,0.49331819747109706,3,6
tl,32,2,0.48690889393818043,4,10
tl,33,2,0.33101784866149725,4,10
tl,34,2,0.31952474935864206,2,5
tl,35,2,0.45555476159861374,3,6
tl,36,2,0.5650839291427023,4,10
tl,37,2,0.578168585617437,3,6
tl,38,2,0.44199864090418745,4,9
tl,39,2,0.22766628073468875,2,4
tl,40,2,0.39467353480638945,4,8
tl,41,2,0.3168352265585067,3,8
tl,42,2,0.4738919911345809,3,6
tl,43,2,0.36231600507390416,3,8
tl,44,2,0.5605981358386709,3,7
tl,45,2,0.3883462536043098,2,5
tl,46,2,0.39538926329642765,2,4
tl,47,2,0.3350580545311577,2,4
tl,48,2,0.3733961784322624,2,4
tl,49,2,0.32348751740414283,4,9
tl,50,2,0.4882575392822472,4,8
tl,1,3,0.2503899511458096,1,2
tl,2,3,0.3197884322581986,1,2
tl,3,3,1,4,10
tl,4,3,0.2633089591280786,1,1
tl,5,3,0.35926152388086874,1,2
tl,6,3,0.43762713920419277,3,6
tl,7,3,0.2020735214462669,1,2
tl,8,3,0.17317587769293796,1,2
tl,9,3,0.3250047468800725,1,2
tl,10,3,0.20354857958546257,1,1
tl,11,3,0.23842404951370702,1,1
tl,12,3,0.19578443470064688,1,1
tl,13,3,0.3260218806279194,2,4
tl,14,3,0.39690997551461904,3,6
tl,15,3,0.36375323571063095,1,3
tl,16,3,0.2442046687444029,1,2
tl,17,3,0.29175016151453553,1,2
tl,18,3,0.23490984823071376,1,1
tl,19,3,0.34546334589187805,1,1
tl,20,3,0.3926287328946669,2,5
tl,21,3,0.24066257611083258,1,2
tl,22,3,0.31405935164916643,1,2
tl,23,3,0.27809839122011565,1,2
tl,24,3,0.39057011792717655,2,5
tl,25,3,0.2045330057463558,1,2
tl,26,3,0.276650011107859,1,1
tl,27,3,0.27828245318349226,1,1
tl,28,3,0.3163466763923396,1,2
tl,29,3,0.28832322014948586,3,6
tl,30,3,0.26476365715651445,4,9
tl,31,3,0.3338675160064631,1,2
tl,32,3,0.38184427140830113,3,6
tl,33,3,0.15776493872185274,1,2
tl,34,3,0.186968564346878,1,1
tl,35,3,0.30184115071615353,1,2
tl,36,3,0.2908806503301963,1,3
tl,37,3,0.3068789354597546,1,1
tl,38,3,0.2798227552935416,2,3
tl,39,3,0.1426122121793056,1,1
tl,40,3,0.19881082576658518,1,2
tl,41,3,0.14464188511573817,1,1
tl,42,3,0.2645663801344112,1,1
tl,43,3,0.28093340238257564,2,3
tl,44,3,0.2839127682973001,1,1
tl,45,3,0.23455105189282474,1,1
tl,46,3,0.2959743576619697,1,1
tl,47,3,0.30010656375222,2,4
tl,48,3,0.31221121030075366,1,2
tl,49,3,0.14056818404643123,1,2
tl,50,3,0.25971632327423116,1,1
tl,1,4,0.33542015236376865,2,4
tl,2,4,0.3672160184547922,2,3
tl,3,4,0.2633089591280786,2,4
tl,4,4,1,4,10
tl,5,4,0.6461427904540842,4,10
tl,6,4,0.428504706896883,2,5
tl,7,4,0.4232178990703251,4,9
tl,8,4,0.3014944656999121,3,6
tl,9,4,0.41240544102322363,2,5
tl,10,4,0.3691804438444037,3,6
tl,11,4,0.35223653378154024,3,6
tl,12,4,0.42715435882242814,4,9
tl,13,4,0.4187808614896848,3,7
tl,14,4,0.35684583589893426,2,4
tl,15,4,0.4353272206273632,2,5
tl,16,4,0.3057224449419833,2,4
tl,17,4,0.5667698507305338,4,9
tl,18,4,0.46220147802312384,3,7
tl,19,4,0.6450694600415738,4,9
tl,20,4,0.44867494952907444,3,7
tl,21,4,0.45564096933764037,4,9
tl,22,4,0.48853566122779435,3,6
tl,23,4,0.5189201543814078,3,8
tl,24,4,0.2812777671758984,1,2
tl,25,4,0.44335838657162324,4,10
tl,26,4,0.40674787439356214,2,4
tl,27,4,0.554858177170241,3,8
tl,28,4,0.5358757773114635,3,7
tl,29,4,0.26557904684011074,2,5
tl,30,4,0.18666003537165793,2,4
tl,31,4,0.4597148609852554,3,6
tl,32,4,0.3208345048361031,2,4
tl,33,4,0.1782620248894067,1,3
tl,34,4,0.439857359138338,4,8
tl,35,4,0.4682077060974238,3,6
tl,36,4,0.3168455731195926,2,5
tl,37,4,0.6073882675291893,3,7
tl,38,4,0.29264018765996674,2,4
tl,39,4,0.544067489361065,4,10
tl,40,4,0.32881254961003614,3,6
tl,41,4,0.2653418024551236,2,5
tl,42,4,0.5084670899739878,3,8
tl,43,4,0.3626449149761753,4,8
tl,44,4,0.6016445512652884,3,7
tl,45,4,0.4312582414372057,3,6
tl,46,4,0.5790507046907827,3,7
tl,47,4,0.4400259545180309,3,8
tl,48,4,0.518617388859069,4,8
tl,49,4,0.26413106601576203,3,7
tl,50,4,0.39199754481688254,2,5
tl,1,5,0.3514140404014503,3,6
tl,2,5,0.38000630957092,2,4
tl,3,5,0.35926152388086874,4,9
tl,4,5,0.6461427904540842,4,10
tl,5,5,1,4,10
tl,6,5,0.44921375097191574,3,7
tl,7,5,0.4295328841641688,4,9
tl,8,5,0.35382877811424374,3,7
tl,9,5,0.48362448077159614,3,7
tl,10,5,0.3960592286344513,3,7
tl,11,5,0.38199468857829333,3,6
tl,12,5,0.4090617186765462,4,8
tl,13,5,0.46929268167727506,4,8
tl,14,5,0.41131219493523236,3,6
tl,15,5,0.5762030201380952,3,8
tl,16,5,0.38851451022460176,3,8
tl,17,5,0.6013265447644756,4,9
tl,18,5,0.5054856037874509,4,8
tl,19,5,0.631049397416391,4,8
tl,20,5,0.5222551129729066,4,9
tl,21,5,0.4291960085415059,4,8
tl,22,5,0.5555238796892746,3,7
tl,23,5,0.6240187540304003,4,9
tl,24,5,0.3699849461704881,2,4
tl,25,5,0.41543748083090765,4,9
tl,26,5,0.42324057076093125,2,5
tl,27,5,0.5498518018522034,3,8
tl,28,5,0.6286251121713681,4,10
tl,29,5,0.27084213882449304,2,5
tl,30,5,0.3160436359332914,4,10
tl,31,5,0.5448497691591494,4,8
tl,32,5,0.3762010836895499,3,6
tl,33,5,0.1782175277189909,1,2
tl,34,5,0.4746138110349541,4,9
tl,35,5,0.5543436500081763,3,8
tl,36,5,0.3536008910923278,3,7
tl,37,5,0.6998256792237958,4,9
tl,38,5,0.31846703499807977,2,5
tl,39,5,0.3642597937541139,4,9
tl,40,5,0.43279697171905457,4,9
tl,41,5,0.38459514816867957,4,10
tl,42,5,0.5239541221822143,3,8
tl,43,5,0.3684623447563739,4,8
tl,44,5,0.6564097644421598,4,8
tl,45,5,0.43356073131678674,3,6
tl,46,5,0.6194201377033045,4,8
tl,47,5,0.43689675898157865,3,8
tl,48,5,0.5548628139638316,4,9
tl,49,5,0.26377722264647685,3,7
tl,50,5,0.3843063791437785,2,5
tl,1,6,0.4474398197625206,4,10
tl,2,6,0.4657559505963955,3,7
tl,3,6,0.43762713920419277,4,10
tl,4,6,0.428504706896883,3,6
tl,5,6,0.44921375097191574,3,6
tl,6,6,1,4,10
tl,7,6,0.38629074678699976,3,8
tl,8,6,0.2744595189688193,2,5
tl,9,6,0.44576652432929537,3,6
tl,10,6,0.3085272989466388,2,4
tl,11,6,0.41953939254831557,4,8
tl,12,6,0.40361951400777757,3,8
tl,13,6,0.37351686914693694,2,5
tl,14,6,0.6184355928945378,4,10
tl,15,6,0.4278076099072436,2,5
tl,16,6,0.35625956744531234,3,6
tl,17,6,0.44714809859859656,3,7
tl,18,6,0.416910557429205,3,6
tl,19,6,0.562089154206401,3,7
tl,20,6,0.4474447891607017,3,7
tl,21,6,0.35987256745467533,3,6
tl,22,6,0.4396758891708966,2,5
tl,23,6,0.37884383248628023,2,4
tl,24,6,0.5895841312615802,4,9
tl,25,6,0.29106723309291455,2,5
tl,26,6,0.48090832976480724,3,8
tl,27,6,0.4487855837559253,2,5
tl,28,6,0.5876120631425116,4,9
tl,29,6,0.5278670483745769,4,10
tl,30,6,0.27111889423509233,4,10
tl,31,6,0.48027526823669475,3,6
tl,32,6,0.4219062556002865,3,8
tl,33,6,0.2805891528245687,3,7
tl,34,6,0.42716645863932307,4,8
tl,35,6,0.5743612997789733,4,8
tl,36,6,0.37410285414056366,3,7
tl,37,6,0.4723242949650635,2,4
tl,38,6,0.5430784140626835,4,10
tl,39,6,0.27802629171510945,3,6
tl,40,6,0.2615955131254753,2,3
tl,41,6,0.2242179318095136,2,4
tl,42,6,0.39935325725611537,2,5
tl,43,6,0.505605049510626,4,10
tl,44,6,0.432087982736719,2,4
tl,45,6,0.46961335472606647,3,8
tl,46,6,0.5088193031669483,3,7
tl,47,6,0.47385725836373027,4,9
tl,48,6,0.4481789695677599,3,6
tl,49,6,0.17529515583100572,1,3
tl,50,6,0.34796655107130964,2,4
tl,1,7,0.28860592770148724,1,3
tl,2,7,0.32407415524463223,1,2
tl,3,7,0.2020735214462669,1,2
tl,4,7,0.4232178990703251,2,5
tl,5,7,0.4295328841641688,2,5
tl,6,7,0.38629074678699976,2,4
tl,7,7,1,4,10
tl,8,7,0.23043302269339186,2,3
tl,9,7,0.4107337767817749,2,4
tl,10,7,0.24953934942410008,1,2
tl,11,7,0.29245030720828935,2,3
tl,12,7,0.24458684303258285,1,2
tl,13,7,0.32068757924603747,2,3
tl,14,7,0.3045373114976633,1,2
tl,15,7,0.3863217129606787,2,3
tl,16,7,0.28496503490980446,2,3
tl,17,7,0.28609749459397454,1,1
tl,18,7,0.276208275320604,1,2
tl,19,7,0.5098360782938738,2,4
tl,20,7,0.33738182284913915,1,3
tl,21,7,0.32541897013939197,3,6
tl,22,7,0.3919532049610292,1,3
tl,23,7,0.2942515220957623,1,2
tl,24,7,0.33370413097307583,1,3
tl,25,7,0.1230813860906316,1,1
tl,26,7,0.33702468382950146,1,2
tl,27,7,0.40429993926652663,2,4
tl,28,7,0.44533187884141623,2,5
tl,29,7,0.15675789042717084,1,1
tl,30,7,0.14911716121888394,1,2
tl,31,7,0.29173798640597115,1,1
tl,32,7,0.2818710616264033,1,2
tl,33,7,0.24323680749349957,2,5
tl,34,7,0.24909257299500634,1,2
tl,35,7,0.4096023005956351,2,4
tl,36,7,0.2127053813360253,1,1
tl,37,7,0.424705861079501,1,2
tl,38,7,0.24078454807385546,1,2
tl,39,7,0.2612348958557921,2,5
tl,40,7,0.26700293531043257,2,4
tl,41,7,0.18343950523016114,1,3
tl,42,7,0.37943350908959456,2,3
tl,43,7,0.2965296950886422,2,4
tl,44,7,0.4321482708210148,2,4
tl,45,7,0.3447844202697095,2,3
tl,46,7,0.436719205954796,2,5
tl,47,7,0.2439315458696391,1,2
tl,48,7,0.3315579228154645,1,2
tl,49,7,0.13651709912742038,1,1
tl,50,7,0.34396165866164535,2,4
tl,1,8,0.2730775432928066,1,2
tl,2,8,0.37566021240513103,2,4
tl,3,8,0.17317587769293796,1,1
tl,4,8,0.3014944656999121,1,2
tl,5,8,0.35382877811424374,1,2
tl,6,8,0.2744595189688193,1,1
tl,7,8,0.23043302269339186,1,2
tl,8,8,1,4,10
tl,9,8,0.3628042314411707,1,3
tl,10,8,0.28259766281094495,2,3
tl,11,8,0.27527351463419564,1,3
tl,12,8,0.2434076018076002,1,2
tl,13,8,0.281483453888633,1,2
tl,14,8,0.2088308475374647,1,1
tl,15,8,0.403513156083993,2,4
tl,16,8,0.2233804509740599,1,2
tl,17,8,0.30277866182206287,1,2
tl,18,8,0.359111819630599,2,3
tl,19,8,0.47140921384047674,2,4
tl,20,8,0.3098336607650376,1,2
tl,21,8,0.26242227346033303,1,2
tl,22,8,0.3894722562477537,1,3
tl,23,8,0.4214905176286352,2,5
tl,24,8,0.38614105816347427,2,5
tl,25,8,0.20730104910972655,1,3
tl,26,8,0.36499538001953247,1,3
tl,27,8,0.44967618641882534,2,5
tl,28,8,0.2942707649542022,1,1
tl,29,8,0.17154076543235922,1,2
tl,30,8,0.10867998441394291,1,1
tl,31,8,0.33285976184496724,1,2
tl,32,8,0.2987061644182501,2,3
tl,33,8,0.25351786431655265,3,6
tl,34,8,0.24255695086008308,1,2
tl,35,8,0.35056615435655664,1,2
tl,36,8,0.37001823484920965,3,7
tl,37,8,0.44484644995664235,2,3
tl,38,8,0.19815201419175196,1,1
tl,39,8,0.19610145713124913,1,3
tl,40,8,0.15669866926894094,1,1
tl,41,8,0.1078771208995664,1,1
tl,42,8,0.41582144680373956,2,5
tl,43,8,0.2008335366423698,1,1
tl,44,8,0.5705400142385272,3,7
tl,45,8,0.1910052469939839,1,1
tl,46,8,0.37339044968410473,1,2
tl,47,8,0.26555385317579366,1,3
tl,48,8,0.2578445499835342,1,1
tl,49,8,0.13252646587727993,1,1
tl,50,8,0.3579260778714814,2,4
tl,1,9,0.3827573173785698,3,8
tl,2,9,0.6138917841827334,4,10
tl,3,9,0.3250047468800725,4,8
tl,4,9,0.41240544102322363,2,5
tl,5,9,0.48362448077159614,3,7
tl,6,9,0.44576652432929537,3,6
tl,7,9,0.4107337767817749,4,9
tl,8,9,0.3628042314411707,3,8
tl,9,9,1,4,10
tl,10,9,0.4935945527792478,4,9
tl,11,9,0.40165852245101147,3,7
tl,12,9,0.36919638147688494,3,6
tl,13,9,0.4187704078069191,3,7
tl,14,9,0.43357126758205833,3,7
tl,15,9,0.5860060725275809,3,8
tl,16,9,0.3978127037227521,3,8
tl,17,9,0.4110923279283148,3,6
tl,18,9,0.5003637769939503,3,8
tl,19,9,0.6604328739418368,4,9
tl,20,9,0.41608051815686964,3,6
tl,21,9,0.3894042812113397,3,8
tl,22,9,0.5964541584636459,3,8
tl,23,9,0.49760561071031617,3,8
tl,24,9,0.5421815400865617,4,9
tl,25,9,0.19996839321318813,1,2
tl,26,9,0.5617590549537054,4,9
tl,27,9,0.5560517320365602,3,8
tl,28,9,0.4972096967318894,3,6
tl,29,9,0.3410718580374929,3,8
tl,30,9,0.2331261213398114,3,7
tl,31,9,0.49781372251812495,3,7
tl,32,9,0.4612855714352405,4,9
tl,33,9,0.3178102496237543,4,9
tl,34,9,0.3222778187908487,2,5
tl,35,9,0.5540700305204409,3,8
tl,36,9,0.37603217225374475,3,7
tl,37,9,0.6498009950746559,4,8
tl,38,9,0.4606038147442985,4,10
tl,39,9,0.27340082105909636,3,6
tl,40,9,0.40485845321301933,4,8
tl,41,9,0.29261246281895287,3,6
tl,42,9,0.5721282051505251,4,8
tl,43,9,0.3045350445603882,2,4
tl,44,9,0.6627991964320281,4,9
tl,45,9,0.4445535821791036,3,6
tl,46,9,0.5331562790494486,3,7
tl,47,9,0.33812545553597084,2,5
tl,48,9,0.4426755420731155,3,6
tl,49,9,0.297115976491753,3,8
tl,50,9,0.4610526198845997,3,8
tl,1,10,0.29114960973178944,2,3
tl,2,10,0.4432786567921386,3,6
tl,3,10,0.20354857958546257,1,2
tl,4,10,0.3691804438444037,2,4
tl,5,10,0.3960592286344513,2,4
tl,6,10,0.3085272989466388,1,2
tl,7,10,0.24953934942410008,2,3
tl,8,10,0.28259766281094495,2,5
tl,9,10,0.4935945527792478,3,7
tl,10,10,1,4,10
tl,11,10,0.28650436859727724,1,3
tl,12,10,0.2580320933736432,1,2
tl,13,10,0.40212172494042875,3,7
tl,14,10,0.30570889217991976,1,3
tl,15,10,0.5073419971066107,3,7
tl,16,10,0.3398348809365417,2,5
tl,17,10,0.38397522906393644,2,5
tl,18,10,0.4658496466955636,3,7
tl,19,10,0.484398810830831,2,4
tl,20,10,0.38661888070863637,2,5
tl,21,10,0.29750387748035423,2,4
tl,22,10,0.5058481358908542,3,7
tl,23,10,0.43293409675247096,3,6
tl,24,10,0.3802223740848676,2,5
tl,25,10,0.279561891854766,2,5
tl,26,10,0.41387332176572844,2,5
tl,27,10,0.40171902222372663,2,4
tl,28,10,0.41223492305499443,2,4
tl,29,10,0.2671731875755692,2,5
tl,30,10,0.10379140570975,1,1
tl,31,10,0.43467754140179704,2,5
tl,32,10,0.3047828811875341,2,3
tl,33,10,0.22342477782729098,2,4
tl,34,10,0.252097664632862,1,3
tl,35,10,0.3831562061524611,1,3
tl,36,10,0.2710584486929593,1,2
tl,37,10,0.5273129122053666,3,6
tl,38,10,0.3360420747602689,3,6
tl,39,10,0.26929385169905806,3,6
tl,40,10,0.3393447749371785,3,6
tl,41,10,0.3290206456946734,4,8
tl,42,10,0.43557083840038213,3,6
tl,43,10,0.22048715649179468,1,2
tl,44,10,0.5308943742210818,3,6
tl,45,10,0.36624174409996585,2,4
tl,46,10,0.4344349511342855,2,5
tl,47,10,0.24044405577176065,1,2
tl,48,10,0.5343696047936635,4,9
tl,49,10,0.256745268812227,3,7
tl,50,10,0.5424478580396762,4,9
tl,1,11,0.2979751382786186,2,3
tl,2,11,0.39510255416080914,2,5
tl,3,11,0.23842404951370702,2,3
tl,4,11,0.35223653378154024,2,3
tl,5,11,0.38199468857829333,2,3
tl,6,11,0.41953939254831557,2,4
tl,7,11,0.29245030720828935,2,5
tl,8,11,0.27527351463419564,2,5
tl,9,11,0.40165852245101147,2,4
tl,10,11,0.28650436859727724,2,3
tl,11,11,1,4,10
tl,12,11,0.29968624549481176,2,4
tl,13,11,0.31091678427635133,1,3
tl,14,11,0.3741309437070451,2,5
tl,15,11,0.45271011963286484,2,5
tl,16,11,0.25647667745744895,1,3
tl,17,11,0.3978012428490369,2,5
tl,18,11,0.31267079054850694,1,2
tl,19,11,0.46601601657636826,2,3
tl,20,11,0.4121629665934727,3,6
tl,21,11,0.31578527923103616,3,6
tl,22,11,0.4385411545008696,2,5
tl,23,11,0.29429410459386485,1,2
tl,24,11,0.3334562730649087,1,3
tl,25,11,0.23809044409402363,2,3
tl,26,11,0.38820693355700314,2,4
tl,27,11,0.5454381757611639,3,7
tl,28,11,0.48202319589775566,2,5
tl,29,11,0.2137555178392621,1,3
tl,30,11,0.1979585830909514,2,4
tl,31,11,0.40761355424197376,2,4
tl,32,11,0.24175305177150988,1,2
tl,33,11,0.29973315265265416,4,8
tl,34,11,0.3287939511503366,3,6
tl,35,11,0.41760865245479656,2,4
tl,36,11,0.3054532090823413,2,4
tl,37,11,0.4283539088685996,1,3
tl,38,11,0.33387031962284497,3,6
tl,39,11,0.23006698952973478,2,4
tl,40,11,0.40955150481577757,4,9
tl,41,11,0.2564311036351641,2,5
tl,42,11,0.39225085651107655,2,4
tl,43,11,0.2749403908537956,1,3
tl,44,11,0.4984591895405364,2,5
tl,45,11,0.5037552304483432,4,9
tl,46,11,0.46430792359147155,3,6
tl,47,11,0.24268412268024667,1,2
tl,48,11,0.3988356299266539,2,5
tl,49,11,0.2648100796411852,3,7
tl,50,11,0.3418064832364217,2,4
tl,1,12,0.33925662085426395,2,5
tl,2,12,0.3461677445529751,1,3
tl,3,12,0.19578443470064688,1,2
tl,4,12,0.42715435882242814,2,5
tl,5,12,0.4090617186765462,2,4
tl,6,12,0.40361951400777757,2,4
tl,7,12,0.24458684303258285,1,3
tl,8,12,0.2434076018076002,2,4
tl,9,12,0.36919638147688494,1,3
tl,10,12,0.2580320933736432,1,2
tl,11,12,0.29968624549481176,2,4
tl,12,12,1,4,10
tl,13,12,0.3219281260095936,2,4
tl,14,12,0.37265373367816784,2,4
tl,15,12,0.3540509677750048,1,2
tl,16,12,0.24711594215027244,1,2
tl,17,12,0.3424237898800272,1,3
tl,18,12,0.472626389440229,3,7
tl,19,12,0.5198695040990161,2,5
tl,20,12,0.3815949795418553,2,4
tl,21,12,0.2993036860408045,2,4
tl,22,12,0.3811485066832591,1,3
tl,23,12,0.3722622745629872,2,4
tl,24,12,0.3599647052040572,2,3
tl,25,12,0.27519698025749445,2,4
tl,26,12,0.4030932596616388,2,4
tl,27,12,0.3745718143878071,1,3
tl,28,12,0.5052650991816293,3,6
tl,29,12,0.3616460138767347,4,8
tl,30,12,0.18603675387069807,2,4
tl,31,12,0.31762787182958124,1,2
tl,32,12,0.29842399875252307,1,3
tl,33,12,0.30284137088343255,4,9
tl,34,12,0.24495453666941158,1,2
tl,35,12,0.45494029861703705,2,5
tl,36,12,0.30617029060425166,2,4
tl,37,12,0.4838529257823578,2,5
tl,38,12,0.2661547067015306,1,3
tl,39,12,0.2895506270631793,3,7
tl,40,12,0.21569602501776666,1,2
tl,41,12,0.1931157399434985,2,3
tl,42,12,0.405577954489408,2,5
tl,43,12,0.415878177975077,4,10
tl,44,12,0.4116657805388314,1,3
tl,45,12,0.39240691883375267,2,5
tl,46,12,0.4895439734229006,3,6
tl,47,12,0.47202891462077173,4,9
tl,48,12,0.34248066185175513,1,3
tl,49,12,0.18043983606677816,2,3
tl,50,12,0.31875801345461435,1,3
tl,1,13,0.3406920903385348,2,5
tl,2,13,0.44975432892041706,3,7
tl,3,13,0.3260218806279194,4,8
