lang1_ETS,lang2_ETS,Agriculture_and_vegetation,Basic_actions_and_technology,CulturalDistances,Emotions_and_values,Kinship,Law,Possession,Religion_and_belief,Social_and_political_relations,The_house,The_physical_world
eng,tel,0.272727272727273,0.475833333333333,0.525376344086022,0.432,0.652500000000001,0.301818181818182,0.427045454545454,0.44,0.436923076923077,0.639999999999999,0.613333333333333
eng,tgl,0.454545454545454,0.534583333333333,0.383870967741935,0.54,0.275,0.160909090909091,0.43340909090909,0.41,0.293846153846154,0.533636363636363,0.378333333333333
eng,tha,0.363636363636364,0.49875,0.39258064516129,0.332666666666666,0.285714285714285,0.181818181818182,0.408409090909091,0.323333333333333,0.330769230769231,0.418181818181818,0.345
eng,tur,0.181818181818182,0.5,0.467311827956989,0.580666666666667,0.525357142857142,0.163636363636364,0.439090909090909,0.578333333333333,0.384230769230769,0.653636363636363,0.575
eng,urd,0.181818181818182,0.617916666666666,0.591612903225806,0.642666666666667,0.765,0.41,0.503863636363637,0.601666666666666,0.537692307692308,0.679090909090908,0.555
eng,vie,0.363636363636364,0.603333333333333,0.52494623655914,0.566666666666667,0.642857142857144,0.272727272727273,0.442727272727272,0.656666666666666,0.476923076923077,0.672727272727272,0.613333333333333
fre,ara,0.272727272727273,0.581666666666667,0.575483870967742,0.513333333333334,0.672857142857144,0.421818181818182,0.541136363636364,0.458333333333333,0.544615384615385,0.683636363636363,0.581666666666666
fre,ben,0.272727272727273,0.530416666666667,0.520430107526882,0.560666666666667,0.561428571428571,0.524545454545455,0.464772727272727,0.583333333333333,0.511923076923077,0.503636363636364,0.561666666666666
fre,bul,0.181818181818182,0.407083333333333,0.421505376344086,0.438666666666666,0.43,0.175454545454546,0.377727272727273,0.276666666666667,0.388076923076923,0.650909090909091,0.588333333333333
fre,chi,0.181818181818182,0.584583333333333,0.49247311827957,0.588666666666667,0.540357142857142,0.358181818181818,0.393636363636364,0.485,0.448846153846154,0.520909090909091,0.621666666666667
fre,dut,0.181818181818182,0.322083333333333,0.343655913978495,0.364,0.348928571428572,0.1,0.329318181818182,0.428333333333334,0.273076923076923,0.454545454545455,0.58
fre,eng,0.181818181818182,0.280416666666667,0.245698924731183,0.342,0.158571428571429,0.0581818181818181,0.306590909090909,0.36,0.169230769230769,0.341818181818182,0.22
fre,fre,0,0,0,0,0,0,0,0,0,0,0
fre,guj,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
fre,hin,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
fre,ibo,0.727272727272728,0.740416666666666,0.704838709677419,0.774666666666666,0.676071428571429,0.722727272727273,0.672727272727272,0.806666666666666,0.702307692307693,0.664545454545454,0.736666666666666
fre,ind,0.363636363636364,0.530833333333333,0.522903225806452,0.569333333333334,0.484642857142857,0.623636363636363,0.488636363636364,0.446666666666667,0.57,0.561818181818181,0.586666666666666
fre,jpn,0.363636363636364,0.559583333333333,0.463440860215054,0.528666666666667,0.408571428571429,0.24,0.495909090909091,0.376666666666667,0.393076923076923,0.598181818181818,0.333333333333333
fre,kan,0.272727272727273,0.546666666666667,0.534408602150537,0.56,0.64,0.346363636363636,0.452045454545454,0.485,0.430769230769231,0.58090909090909,0.594999999999999
fre,kor,0.363636363636364,0.532083333333334,0.515268817204301,0.558,0.559999999999999,0.552727272727273,0.480909090909091,0.598333333333333,0.514230769230769,0.480909090909091,0.333333333333333
fre,mal,0.272727272727273,0.460416666666667,0.560322580645161,0.518,0.721071428571428,0.472727272727272,0.449090909090909,0.548333333333333,0.49,0.594545454545454,0.561666666666666
fre,mar,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
fre,nep,0.363636363636364,0.50125,0.506129032258064,0.416666666666666,0.546428571428571,0.407272727272727,0.413863636363636,0.535,0.535769230769231,0.677272727272727,0.609999999999999
fre,pan,0.181818181818182,0.615416666666666,0.608172043010753,0.564666666666667,0.670714285714287,0.599090909090909,0.507954545454546,0.275,0.725384615384615,0.933636363636363,0.629999999999999
fre,pol,0.181818181818182,0.407083333333333,0.421505376344086,0.438666666666666,0.43,0.175454545454546,0.377727272727273,0.276666666666667,0.388076923076923,0.650909090909091,0.588333333333333
fre,rus,0.272727272727273,0.721666666666666,0.470537634408602,0.735333333333333,0.334285714285714,0.288181818181818,0.585909090909091,0.405,0.337307692307692,0.509090909090909,0.405
fre,spa,0.181818181818182,0.19875,0.280215053763441,0.227333333333333,0.24,0.225454545454546,0.273409090909091,0.245,0.279230769230769,0.434545454545455,0.57
fre,tam,0.272727272727273,0.546666666666667,0.534408602150537,0.56,0.64,0.346363636363636,0.452045454545454,0.485,0.430769230769231,0.58090909090909,0.594999999999999
fre,tel,0.272727272727273,0.420833333333333,0.498709677419355,0.412,0.652142857142858,0.314545454545455,0.3725,0.598333333333333,0.399615384615384,0.539090909090909,0.611666666666666
fre,tgl,0.363636363636364,0.490416666666666,0.392688172043011,0.602666666666667,0.265,0.19,0.470454545454545,0.38,0.274615384615385,0.459090909090909,0.388333333333333
fre,tha,0.363636363636364,0.400833333333333,0.438172043010753,0.474666666666666,0.408571428571429,0.24,0.440454545454545,0.558333333333333,0.316153846153846,0.325454545454546,0.333333333333333
fre,tur,0.272727272727273,0.655416666666667,0.531182795698924,0.696,0.562499999999999,0.190909090909091,0.565000000000001,0.435,0.361923076923077,0.573636363636363,0.576666666666666
fre,urd,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
fre,vie,0.363636363636364,0.55,0.535376344086021,0.516666666666667,0.604642857142856,0.330909090909091,0.499090909090909,0.473333333333333,0.468846153846153,0.595454545454545,0.611666666666666
guj,ara,0.272727272727273,0.35125,0.431290322580645,0.498,0.471785714285715,0.471818181818182,0.358409090909091,0.725,0.477307692307692,0.474545454545455,0.468333333333333
guj,ben,0.272727272727273,0.45125,0.442258064516129,0.506666666666667,0.476428571428572,0.405454545454545,0.377272727272727,0.275,0.526153846153846,0.656363636363636,0.536666666666666
guj,bul,0.181818181818182,0.535,0.525913978494624,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
guj,chi,0.181818181818182,0.461666666666667,0.431290322580645,0.489333333333333,0.509642857142857,0.553636363636363,0.355,0.503333333333333,0.488076923076923,0.418181818181818,0.608333333333333
guj,dut,0.181818181818182,0.55625,0.539462365591398,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
guj,eng,0.181818181818182,0.617916666666666,0.591612903225806,0.642666666666667,0.765,0.41,0.503863636363637,0.601666666666666,0.537692307692308,0.679090909090908,0.555
guj,fre,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
guj,guj,0,0,0,0,0,0,0,0,0,0,0
guj,hin,0,0,0,0,0,0,0,0,0,0,0
guj,ibo,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
guj,ind,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
guj,jpn,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
guj,kan,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
guj,kor,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
guj,mal,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
guj,mar,0,0,0,0,0,0,0,0,0,0,0
guj,nep,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
guj,pan,0.181818181818182,0.52375,0.51,0.651333333333333,0.582499999999999,0.496363636363636,0.415227272727272,0.586666666666666,0.601153846153846,0.742727272727273,0.563333333333333
guj,pol,0.181818181818182,0.535,0.525913978494624,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
guj,rus,0.272727272727273,0.601666666666666,0.571397849462365,0.646,0.676071428571429,0.523636363636363,0.509772727272727,0.593333333333333,0.509615384615385,0.499090909090909,0.483333333333333
guj,spa,0.181818181818182,0.493333333333333,0.523010752688172,0.568666666666667,0.692142857142858,0.426363636363637,0.438863636363636,0.586666666666666,0.487692307692308,0.544545454545454,0.481666666666667
guj,tam,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
guj,tel,0.272727272727273,0.312916666666667,0.333010752688172,0.433333333333333,0.407142857142857,0.310909090909091,0.293636363636364,0.426666666666667,0.353461538461538,0.342727272727273,0.398333333333333
guj,tgl,0.363636363636364,0.564583333333333,0.561075268817204,0.571333333333333,0.648928571428572,0.522727272727272,0.501590909090909,0.571666666666666,0.512692307692308,0.507272727272727,0.41
guj,tha,0.363636363636364,0.587916666666666,0.567849462365591,0.609333333333333,0.622142857142857,0.591818181818182,0.555681818181819,0.593333333333333,0.541153846153847,0.505454545454545,0.406666666666667
guj,tur,0.272727272727273,0.529583333333333,0.447741935483871,0.632,0.403928571428571,0.517272727272727,0.43590909090909,0.761666666666667,0.452307692307692,0.37,0.381666666666667
guj,urd,0,0,0,0,0,0,0,0,0,0,0
guj,vie,0.363636363636364,0.508333333333333,0.483333333333333,0.64,0.483928571428572,0.562727272727273,0.489545454545455,0.448333333333333,0.543846153846154,0.631818181818181,0.398333333333333
hin,ara,0.272727272727273,0.35125,0.431290322580645,0.498,0.471785714285715,0.471818181818182,0.358409090909091,0.725,0.477307692307692,0.474545454545455,0.468333333333333
hin,ben,0.272727272727273,0.45125,0.442258064516129,0.506666666666667,0.476428571428572,0.405454545454545,0.377272727272727,0.275,0.526153846153846,0.656363636363636,0.536666666666666
hin,bul,0.181818181818182,0.535,0.525913978494624,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
hin,chi,0.181818181818182,0.461666666666667,0.431290322580645,0.489333333333333,0.509642857142857,0.553636363636363,0.355,0.503333333333333,0.488076923076923,0.418181818181818,0.608333333333333
hin,dut,0.181818181818182,0.55625,0.539462365591398,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
hin,eng,0.181818181818182,0.617916666666666,0.591612903225806,0.642666666666667,0.765,0.41,0.503863636363637,0.601666666666666,0.537692307692308,0.679090909090908,0.555
hin,fre,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
hin,guj,0,0,0,0,0,0,0,0,0,0,0
hin,hin,0,0,0,0,0,0,0,0,0,0,0
hin,ibo,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
hin,ind,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
hin,jpn,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
hin,kan,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
hin,kor,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
hin,mal,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
hin,mar,0,0,0,0,0,0,0,0,0,0,0
hin,nep,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
hin,pan,0.181818181818182,0.52375,0.51,0.651333333333333,0.582499999999999,0.496363636363636,0.415227272727272,0.586666666666666,0.601153846153846,0.742727272727273,0.563333333333333
hin,pol,0.181818181818182,0.535,0.525913978494624,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
hin,rus,0.272727272727273,0.601666666666666,0.571397849462365,0.646,0.676071428571429,0.523636363636363,0.509772727272727,0.593333333333333,0.509615384615385,0.499090909090909,0.483333333333333
hin,spa,0.181818181818182,0.493333333333333,0.523010752688172,0.568666666666667,0.692142857142858,0.426363636363637,0.438863636363636,0.586666666666666,0.487692307692308,0.544545454545454,0.481666666666667
hin,tam,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
hin,tel,0.272727272727273,0.312916666666667,0.333010752688172,0.433333333333333,0.407142857142857,0.310909090909091,0.293636363636364,0.426666666666667,0.353461538461538,0.342727272727273,0.398333333333333
hin,tgl,0.363636363636364,0.564583333333333,0.561075268817204,0.571333333333333,0.648928571428572,0.522727272727272,0.501590909090909,0.571666666666666,0.512692307692308,0.507272727272727,0.41
hin,tha,0.363636363636364,0.587916666666666,0.567849462365591,0.609333333333333,0.622142857142857,0.591818181818182,0.555681818181819,0.593333333333333,0.541153846153847,0.505454545454545,0.406666666666667
hin,tur,0.272727272727273,0.529583333333333,0.447741935483871,0.632,0.403928571428571,0.517272727272727,0.43590909090909,0.761666666666667,0.452307692307692,0.37,0.381666666666667
hin,urd,0,0,0,0,0,0,0,0,0,0,0
hin,vie,0.363636363636364,0.508333333333333,0.483333333333333,0.64,0.483928571428572,0.562727272727273,0.489545454545455,0.448333333333333,0.543846153846154,0.631818181818181,0.398333333333333
ibo,ara,0.727272727272728,0.575833333333334,0.617741935483871,0.670666666666666,0.531428571428571,0.908181818181817,0.609318181818183,0.646666666666666,0.728076923076923,0.63090909090909,0.743333333333334
ibo,ben,0.727272727272728,0.625,0.573225806451613,0.655333333333333,0.4225,0.704545454545454,0.612045454545456,0.775,0.655,0.752727272727272,0.681666666666666
ibo,bul,0.636363636363635,0.666666666666666,0.656129032258065,0.715333333333334,0.625714285714286,0.696363636363636,0.613409090909092,0.788333333333333,0.681538461538462,0.641818181818181,0.728333333333333
ibo,chi,0.545454545454546,0.471666666666667,0.473548387096774,0.527333333333333,0.382142857142857,0.692727272727273,0.461136363636363,0.738333333333333,0.547307692307693,0.51,0.44
ibo,dut,0.727272727272728,0.625,0.669354838709677,0.660666666666666,0.639642857142858,0.726363636363637,0.613409090909092,0.813333333333333,0.713461538461539,0.687272727272727,0.736666666666667
ibo,eng,0.727272727272728,0.666666666666666,0.681935483870967,0.596666666666668,0.64107142857143,0.726363636363637,0.636136363636362,0.648333333333333,0.719615384615385,0.701818181818182,0.76
ibo,fre,0.727272727272728,0.740416666666666,0.704838709677419,0.774666666666666,0.676071428571429,0.722727272727273,0.672727272727272,0.806666666666666,0.702307692307693,0.664545454545454,0.736666666666666
ibo,guj,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
ibo,hin,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
ibo,ibo,0,0,0,0,0,0,0,0,0,0,0
ibo,ind,0.636363636363635,0.672083333333334,0.614731182795699,0.728666666666666,0.636785714285715,0.609999999999999,0.570909090909092,0.644999999999999,0.588846153846154,0.530909090909091,0.533333333333333
ibo,jpn,0.454545454545454,0.579166666666667,0.611397849462365,0.594666666666668,0.64107142857143,0.817272727272727,0.542954545454546,0.658333333333333,0.699615384615385,0.563636363636363,0.516666666666667
ibo,kan,0.727272727272728,0.490833333333333,0.512365591397849,0.542,0.451785714285715,0.762727272727272,0.520454545454546,0.766666666666667,0.551923076923078,0.36,0.413333333333333
ibo,kor,0.636363636363635,0.583333333333334,0.574301075268817,0.592000000000001,0.388571428571429,0.725454545454546,0.590681818181819,0.48,0.719615384615385,0.702727272727272,0.516666666666667
ibo,mal,0.727272727272728,0.627916666666666,0.703333333333333,0.736666666666666,0.7,0.814545454545454,0.655909090909091,0.928333333333333,0.74,0.752727272727272,0.681666666666666
ibo,mar,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
ibo,nep,0.636363636363635,0.630416666666667,0.594408602150538,0.738666666666667,0.4575,0.667272727272726,0.625,0.634999999999999,0.671538461538462,0.647272727272727,0.74
ibo,pan,0.636363636363635,0.578333333333334,0.589784946236559,0.714666666666667,0.563571428571428,0.691818181818181,0.562272727272728,0.775,0.635769230769231,0.72,0.646666666666666
ibo,pol,0.636363636363635,0.666666666666666,0.656129032258065,0.715333333333334,0.625714285714286,0.696363636363636,0.613409090909092,0.788333333333333,0.681538461538462,0.641818181818181,0.728333333333333
ibo,rus,0.636363636363635,0.4925,0.622258064516129,0.552666666666667,0.634285714285715,0.716363636363637,0.553409090909092,0.633333333333333,0.692692307692308,0.648181818181818,0.656666666666666
ibo,spa,0.636363636363635,0.625,0.648387096774193,0.661999999999999,0.604642857142856,0.742727272727273,0.597500000000001,0.821666666666666,0.713461538461539,0.670909090909091,0.741666666666667
ibo,tam,0.727272727272728,0.490833333333333,0.512365591397849,0.542,0.451785714285715,0.762727272727272,0.520454545454546,0.766666666666667,0.551923076923078,0.36,0.413333333333333
ibo,tel,0.636363636363635,0.63375,0.543548387096774,0.627333333333333,0.457142857142858,0.771818181818181,0.572272727272728,0.638333333333333,0.566538461538462,0.385454545454545,0.478333333333333
ibo,tgl,0.545454545454546,0.622916666666667,0.588817204301075,0.626,0.485,0.715454545454546,0.543181818181819,0.763333333333334,0.670384615384616,0.596363636363636,0.576666666666666
ibo,tha,0.545454545454546,0.645,0.607311827956989,0.604666666666667,0.605357142857142,0.726363636363637,0.578863636363637,0.325,0.664230769230769,0.57090909090909,0.516666666666667
ibo,tur,0.636363636363635,0.333333333333333,0.484731182795699,0.391333333333333,0.423928571428571,0.813636363636363,0.431136363636364,0.811666666666666,0.630384615384616,0.494545454545455,0.633333333333333
ibo,urd,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
ibo,vie,0.636363636363635,0.657916666666667,0.557311827956989,0.690666666666667,0.308571428571429,0.726363636363637,0.608636363636364,0.606666666666666,0.676153846153846,0.69,0.478333333333333
ind,ara,0.272727272727273,0.56625,0.509569892473118,0.534666666666667,0.405357142857143,0.699090909090909,0.490681818181818,0.258333333333333,0.67,0.631818181818182,0.556666666666666
ind,ben,0.090909090909091,0.58375,0.536129032258065,0.547333333333333,0.570357142857142,0.669090909090909,0.4775,0.75,0.633461538461539,0.575454545454545,0.491666666666667
ind,bul,0.363636363636364,0.267916666666667,0.398602150537634,0.367333333333333,0.352142857142857,0.578181818181817,0.327954545454545,0.533333333333333,0.528846153846154,0.600909090909091,0.533333333333333
ind,chi,0.363636363636364,0.422916666666667,0.515591397849463,0.510666666666667,0.604285714285714,0.587272727272727,0.372727272727273,0.665,0.560769230769231,0.485454545454545,0.588333333333333
ind,dut,0.363636363636364,0.669583333333334,0.494086021505376,0.609333333333333,0.371428571428571,0.608181818181817,0.524318181818182,0.595,0.518461538461539,0.546363636363636,0.556666666666666
ind,eng,0.363636363636364,0.58625,0.519032258064516,0.552666666666667,0.448214285714286,0.608181818181817,0.478863636363636,0.615,0.603076923076923,0.655454545454545,0.583333333333333
ind,fre,0.363636363636364,0.530833333333333,0.522903225806452,0.569333333333334,0.484642857142857,0.623636363636363,0.488636363636364,0.446666666666667,0.57,0.561818181818181,0.586666666666666
ind,guj,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
ind,hin,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
ind,ibo,0.636363636363635,0.672083333333334,0.614731182795699,0.728666666666666,0.636785714285715,0.609999999999999,0.570909090909092,0.644999999999999,0.588846153846154,0.530909090909091,0.533333333333333
ind,ind,0,0,0,0,0,0,0,0,0,0,0
ind,jpn,0.363636363636364,0.650416666666667,0.566666666666667,0.608,0.4125,0.699090909090909,0.582045454545455,0.624999999999999,0.673461538461539,0.639999999999999,0.356666666666667
ind,kan,0.090909090909091,0.66875,0.558064516129032,0.658,0.611428571428571,0.742727272727273,0.505454545454545,0.678333333333333,0.57,0.442727272727273,0.405
ind,kor,0,0.309583333333333,0.454623655913978,0.534666666666667,0.589642857142856,0.524545454545455,0.305227272727273,0.618333333333333,0.550384615384616,0.614545454545454,0.356666666666667
ind,mal,0.272727272727273,0.482083333333333,0.586129032258065,0.531333333333333,0.716785714285714,0.636363636363635,0.461136363636364,0.725,0.619615384615385,0.666363636363636,0.491666666666667
ind,mar,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
ind,nep,0.272727272727273,0.44875,0.545806451612903,0.501333333333333,0.647857142857143,0.642727272727272,0.457954545454545,0.556666666666667,0.57,0.629090909090909,0.555
ind,pan,0.363636363636364,0.612083333333333,0.576774193548387,0.530666666666667,0.535357142857142,0.537272727272727,0.530681818181819,0.428333333333333,0.716923076923077,0.904545454545454,0.629999999999999
ind,pol,0.363636363636364,0.267916666666667,0.398602150537634,0.367333333333333,0.352142857142857,0.578181818181817,0.327954545454545,0.533333333333333,0.528846153846154,0.600909090909091,0.533333333333333
ind,rus,0.363636363636364,0.714583333333333,0.589892473118279,0.768,0.522142857142857,0.625454545454544,0.625227272727273,0.623333333333333,0.57423076923077,0.57,0.481666666666667
ind,spa,0.454545454545454,0.490416666666667,0.497204301075269,0.529333333333333,0.444642857142857,0.653636363636363,0.461818181818181,0.441666666666667,0.576538461538462,0.547272727272727,0.563333333333333
ind,tam,0.090909090909091,0.66875,0.558064516129032,0.658,0.611428571428571,0.742727272727273,0.505454545454545,0.678333333333333,0.57,0.442727272727273,0.405
ind,tel,0.363636363636364,0.588333333333333,0.566666666666667,0.58,0.623571428571429,0.702727272727273,0.511136363636364,0.785,0.543076923076923,0.419090909090909,0.453333333333333
ind,tgl,0.181818181818182,0.30625,0.404193548387097,0.408666666666666,0.4975,0.619090909090908,0.263409090909091,0.521666666666667,0.484615384615384,0.364545454545455,0.4
ind,tha,0.272727272727273,0.33625,0.377311827956989,0.474,0.341071428571429,0.608181818181817,0.319772727272727,0.624999999999999,0.473846153846154,0.423636363636364,0.356666666666667
ind,tur,0.363636363636364,0.630416666666667,0.501290322580645,0.518666666666667,0.411428571428572,0.725454545454546,0.532954545454546,0.286666666666666,0.574615384615385,0.470909090909091,0.443333333333333
ind,urd,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
ind,vie,0,0.446666666666667,0.460107526881721,0.473333333333333,0.562499999999999,0.517272727272728,0.311818181818182,0.491666666666667,0.549615384615385,0.62,0.453333333333333
jpn,ara,0.272727272727273,0.609583333333333,0.592903225806452,0.578666666666667,0.642857142857144,0.454545454545454,0.559772727272728,0.666666666666666,0.558076923076924,0.682727272727272,0.558333333333333
jpn,ben,0.272727272727273,0.565416666666667,0.580322580645161,0.578000000000001,0.667500000000001,0.445454545454545,0.512954545454546,0.583333333333333,0.573076923076924,0.727272727272728,0.5
jpn,bul,0.272727272727273,0.51625,0.433333333333333,0.484,0.2525,0.327272727272727,0.486136363636363,0.408333333333333,0.46,0.578181818181818,0.556666666666666
jpn,chi,0.545454545454546,0.458333333333333,0.478494623655914,0.475333333333333,0.466428571428572,0.337272727272727,0.460227272727273,0.465,0.437692307692308,0.515454545454545,0.465
jpn,dut,0.363636363636364,0.445833333333333,0.486774193548387,0.503333333333333,0.419642857142857,0.272727272727273,0.470454545454545,0.6,0.498846153846154,0.724545454545454,0.56
jpn,eng,0.363636363636364,0.445833333333333,0.441720430107527,0.386666666666666,0.428571428571429,0.181818181818182,0.470454545454545,0.476666666666667,0.327692307692308,0.501818181818182,0.345
jpn,fre,0.363636363636364,0.559583333333333,0.463440860215054,0.528666666666667,0.408571428571429,0.24,0.495909090909091,0.376666666666667,0.393076923076923,0.598181818181818,0.333333333333333
jpn,guj,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
jpn,hin,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
jpn,ibo,0.454545454545454,0.579166666666667,0.611397849462365,0.594666666666668,0.64107142857143,0.817272727272727,0.542954545454546,0.658333333333333,0.699615384615385,0.563636363636363,0.516666666666667
jpn,ind,0.363636363636364,0.650416666666667,0.566666666666667,0.608,0.4125,0.699090909090909,0.582045454545455,0.624999999999999,0.673461538461539,0.639999999999999,0.356666666666667
jpn,jpn,0,0,0,0,0,0,0,0,0,0,0
jpn,kan,0.272727272727273,0.419166666666666,0.519032258064516,0.462666666666666,0.674285714285715,0.443636363636364,0.410681818181818,0.385,0.512692307692308,0.586363636363636,0.406666666666667
jpn,kor,0.363636363636364,0.599583333333333,0.418064516129032,0.553333333333334,0.374642857142857,0.454545454545454,0.440681818181818,0.581666666666666,0.346153846153846,0.272727272727273,0
jpn,mal,0.272727272727273,0.592916666666667,0.61258064516129,0.653333333333333,0.7575,0.454545454545454,0.506136363636364,0.53,0.576923076923078,0.727272727272728,0.5
jpn,mar,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
jpn,nep,0.181818181818182,0.736666666666666,0.529784946236559,0.624666666666667,0.4725,0.338181818181818,0.554545454545455,0.538333333333333,0.540769230769231,0.667272727272727,0.561666666666666
jpn,pan,0.272727272727273,0.512083333333333,0.578279569892473,0.426666666666666,0.670000000000001,0.501818181818182,0.498863636363636,0.425,0.635384615384615,0.818181818181818,0.666666666666666
jpn,pol,0.272727272727273,0.51625,0.433333333333333,0.484,0.2525,0.327272727272727,0.486136363636363,0.408333333333333,0.46,0.578181818181818,0.556666666666666
