"imputed_semantic_domain","l1","l2","Unnamed..0","overlap","p","rho","cult.dist"
"Spatial relations","hy","lt",178258.412698,7.73015873016,0.370915767651,0.290201798383,NA
"Spatial relations","hy","nl",178994.516667,7.7,0.315721441066,0.355822753946,NA
"Spatial relations","hy","no",179754.083333,7.58333333333,0.37892811852,0.314806725965,NA
"Spatial relations","hy","pl",180488.237288,9.25423728814,0.313936445974,0.294967882694,NA
"Spatial relations","hy","pt",181209.846154,7.65384615385,0.337512237097,0.336335515281,NA
"Spatial relations","hy","ro",181945.034483,7.06896551724,0.318150316006,0.405474663684,NA
"Spatial relations","hy","ru",182677.948276,10.2068965517,0.283753256629,0.357781131571,NA
"Spatial relations","hy","sk",183404.35,7.81666666667,0.340546635931,0.260643022283,NA
"Spatial relations","it","be",184116.87931,8.03448275862,0.360381791287,0.375309319679,NA
"Spatial relations","it","es",184876.106061,12.303030303,0.210821444343,0.527224323143,NA
"Spatial relations","it","eu",185614.172414,7.75862068966,0.258099309851,0.352924162015,NA
"Spatial relations","it","he",186326.983607,6.08196721311,0.344967424906,0.197902036141,NA
"Spatial relations","it","ja",187000.97619,6.09523809524,0.301692575002,0.450366759326,NA
"Spatial relations","it","ka",187680.403509,7.61403508772,0.287232729907,0.403856009587,NA
"Spatial relations","it","kk",188358.054545,5.85454545455,0.327245180106,0.296905372045,NA
"Spatial relations","it","ro",189118.666667,8.92063492063,0.272668333738,0.428434761261,NA
"Spatial relations","ja","be",189772.195122,6.0243902439,0.317399217334,0.245573794131,NA
"Spatial relations","ja","es",190461.176471,6.70588235294,0.272076216661,0.298557275196,NA
"Spatial relations","ja","eu",191114.666667,5.66666666667,0.202418761765,0.471000649312,NA
"Spatial relations","ja","he",191783.307692,5.79487179487,0.297486839013,0.404897517882,NA
"Spatial relations","ja","ka",192405.897436,5.94871794872,0.291851967519,0.356536853374,NA
"Spatial relations","ka","be",193074.1875,8,0.312319152427,0.294156658128,NA
"Spatial relations","ka","es",193766.285714,7.57142857143,0.373194735324,0.297949850167,NA
"Spatial relations","ka","eu",194454.35,6.28333333333,0.280924233164,0.333358100093,NA
"Spatial relations","ka","he",195125.629032,6.27419354839,0.356385679765,0.318102409371,NA
"Spatial relations","kk","be",195790.428571,6.19642857143,0.35123075759,0.254326141912,NA
"Spatial relations","kk","es",196532.265625,6.703125,0.350374411532,0.286813141364,NA
"Spatial relations","kk","eu",197266.087719,5.80701754386,0.354641577336,0.367793512783,NA
"Spatial relations","kk","he",197967.910714,5.10714285714,0.343858114627,0.228788424748,NA
"Spatial relations","kk","ja",198600.731707,4.92682926829,0.369395679894,0.297506973031,NA
"Spatial relations","kk","ka",199287.839286,6.32142857143,0.353412326421,0.326541169904,NA
"Spatial relations","la","be",200002.8,6.72307692308,0.357651237409,0.306981104084,NA
"Spatial relations","la","ca",200711.807018,6.31578947368,0.336942063781,0.256288049267,NA
"Spatial relations","la","es",201422.647059,6.67647058824,0.331684474731,0.357996634645,NA
"Spatial relations","la","eu",202118.777778,5.7619047619,0.268186816142,0.192933644179,NA
"Spatial relations","la","fr",202827.246154,6.69230769231,0.355994600643,0.278307340272,NA
"Spatial relations","la","he",203519.741379,4.98275862069,0.447825187999,0.192096697528,NA
"Spatial relations","la","it",204216.328125,6.609375,0.334721597649,0.257624896007,NA
"Spatial relations","la","ja",204837.536585,4.46341463415,0.387759542889,0.277741281564,NA
"Spatial relations","la","ka",205477.433333,5.76666666667,0.330000354711,0.299756764976,NA
"Spatial relations","la","kk",206141.083333,4.68333333333,0.333165408452,0.26056165135,NA
"Spatial relations","la","pt",206864.890625,6.6875,0.362437990072,0.343916519261,NA
"Spatial relations","la","ro",207607.861538,6.01538461538,0.378125592325,0.343680151729,NA
"Spatial relations","lt","be",208342.101449,8.71014492754,0.258459986211,0.450185547969,NA
"Spatial relations","lt","ca",209075.030769,7.73846153846,0.281305660013,0.448989471924,NA
"Spatial relations","lt","da",209864.971831,7.52112676056,0.305197949425,0.357383735369,NA
"Spatial relations","lt","de",210686.783784,8.28378378378,0.356438234966,0.346793974536,NA
"Spatial relations","lt","en",211511.112676,6.80281690141,0.399178934658,0.313474897456,NA
"Spatial relations","lt","es",212332.708333,8.01388888889,0.208054627711,0.40744719486,NA
"Spatial relations","lt","eu",213087.984127,6.73015873016,0.321229325263,0.360403330174,NA
"Spatial relations","lt","fr",213861.882353,7.22058823529,0.345640183629,0.36628708017,NA
"Spatial relations","lt","he",214625.492537,6.22388059701,0.387076197295,0.238347302762,NA
"Spatial relations","lt","it",215372.40625,7.484375,0.306886143179,0.392193974801,NA
"Spatial relations","lt","ja",216043.5,5.45454545455,0.296063931671,0.325494569281,NA
"Spatial relations","lt","ka",216740.415385,7.70769230769,0.270539452265,0.382217723695,NA
"Spatial relations","lt","kk",217455.920635,6.36507936508,0.314287181053,0.350965851126,NA
"Spatial relations","lt","la",218217.239437,5.7323943662,0.338022117764,0.343511176427,NA
"Spatial relations","lt","nl",218994.323944,8.14084507042,0.288735314955,0.33660783125,NA
"Spatial relations","lt","no",219804.657534,8.19178082192,0.365752570415,0.288273712561,NA
"Spatial relations","lt","pt",220591.439394,7.92424242424,0.319470959179,0.340110763342,NA
"Spatial relations","lt","ro",221396.414286,6.91428571429,0.330275814902,0.410540635217,NA
"Spatial relations","nl","be",222173.3,8,0.312212529152,0.278352226455,NA
"Spatial relations","nl","ca",222954.109375,9.1875,0.297911673319,0.30568085762,NA
"Spatial relations","nl","en",223819.434211,10.3026315789,0.278850560401,0.296485001825,NA
"Spatial relations","nl","es",224701.171429,9.94285714286,0.334272569481,0.302294066732,NA
"Spatial relations","nl","eu",225513.090909,7.12121212121,0.366766140545,0.253563816872,NA
"Spatial relations","nl","fr",226349.550725,9.26086956522,0.308719135175,0.33656473086,NA
"Spatial relations","nl","he",227195.090909,7.42424242424,0.346217177124,0.333088721449,NA
"Spatial relations","nl","it",227993.615385,9.70769230769,0.249498239023,0.420747958661,NA
"Spatial relations","nl","ja",228717.613636,6.31818181818,0.292819755086,0.296803920049,NA
"Spatial relations","nl","ka",229478.833333,7.54545454545,0.282124342722,0.471405220778,NA
"Spatial relations","nl","kk",230234.265625,5.671875,0.352196229853,0.250529532883,NA
"Spatial relations","nl","la",231023.484848,5.60606060606,0.30107901696,0.282736356481,NA
"Spatial relations","nl","pt",231808.818182,9.19696969697,0.277309309442,0.453809878626,NA
"Spatial relations","nl","ro",232681.507246,8.20289855072,0.259330584497,0.400358224867,NA
"Spatial relations","no","be",233460.695652,8.24637681159,0.31874964333,0.372248999271,NA
"Spatial relations","no","ca",234202.375,9.515625,0.345328366536,0.323256396867,NA
"Spatial relations","no","da",235054.025974,17.1168831169,0.131192313462,0.569893517574,NA
"Spatial relations","no","de",235934.837838,11.5945945946,0.276994988753,0.430865402813,NA
"Spatial relations","no","en",236802.383562,9.94520547945,0.339259136619,0.327657543113,NA
"Spatial relations","no","es",237652,9.19718309859,0.314294958992,0.376811811255,NA
"Spatial relations","no","eu",238432.910448,7.38805970149,0.251762258851,0.485903926068,NA
"Spatial relations","no","fr",239225.275362,9.50724637681,0.314974865744,0.373888725746,NA
"Spatial relations","no","he",240022.107692,7.44615384615,0.324114278234,0.359878685238,NA
"Spatial relations","no","it",240791.938462,9.23076923077,0.322744305937,0.394353313118,NA
"Spatial relations","no","ja",241491.933333,6.2,0.209765740708,0.495542921114,NA
"Spatial relations","no","ka",242211.031746,7.90476190476,0.325499299143,0.355547755919,NA
"Spatial relations","no","kk",242928.238095,6.25396825397,0.381999793301,0.306071633341,NA
"Spatial relations","no","la",243676.059701,5.80597014925,0.399358370585,0.154597726829,NA
"Spatial relations","no","nl",244463.054054,11.0405405405,0.253333523167,0.347960885938,NA
"Spatial relations","no","pt",245289.363636,9.42424242424,0.327794214188,0.335013122236,NA
"Spatial relations","no","ro",246123.788732,8.30985915493,0.257535685037,0.442225515891,NA
"Spatial relations","pl","be",246891.723077,12.3076923077,0.233412939698,0.46823101565,NA
"Spatial relations","pl","ca",247618.508475,10.7966101695,0.247621202421,0.440182481325,NA
"Spatial relations","pl","da",248360.09375,10.21875,0.301816383609,0.395177410026,NA
"Spatial relations","pl","de",249141.220588,11.5294117647,0.262784150956,0.410118192659,NA
"Spatial relations","pl","en",249918.924242,9.60606060606,0.345830813175,0.299120779977,NA
"Spatial relations","pl","es",250683.253968,11.0476190476,0.285224782734,0.399063183448,NA
"Spatial relations","pl","eu",251398.589286,7.75,0.267082104568,0.316871358127,NA
"Spatial relations","pl","fr",252129.66129,10.5483870968,0.226094501965,0.435991666422,NA
"Spatial relations","pl","he",252847.62069,7.87931034483,0.366459572611,0.352145202442,NA
"Spatial relations","pl","it",253559.074074,10.2407407407,0.264160951412,0.401753409016,NA
"Spatial relations","pl","ja",254216.953488,7.02325581395,0.277120850356,0.290923638858,NA
"Spatial relations","pl","ka",254886.295082,8.52459016393,0.327737267156,0.315783366636,NA
"Spatial relations","pl","kk",255572.418182,6.69090909091,0.398745805992,0.192067886359,NA
"Spatial relations","pl","la",256292.903226,7.48387096774,0.378278259408,0.26920576486,NA
"Spatial relations","pl","lt",257035.626866,9.62686567164,0.279387630388,0.408133852758,NA
"Spatial relations","pl","nl",257800.393939,9.87878787879,0.357710767575,0.345672401459,NA
"Spatial relations","pl","no",258555.8,10.7846153846,0.304820114599,0.367963320194,NA
"Spatial relations","pl","pt",259303.245902,10.3114754098,0.295863387484,0.366203298999,NA
"Spatial relations","pl","ro",260075.363636,9.13636363636,0.298955977969,0.419096592479,NA
"Spatial relations","pl","ru",260830.734375,15.453125,0.197709808159,0.46884854057,NA
"Spatial relations","pt","be",261573.79661,8.20338983051,0.397161494852,0.272635429522,NA
"Spatial relations","pt","es",262391.275362,14.9710144928,0.189649740722,0.521054399955,NA
"Spatial relations","pt","eu",263199.216667,7.8,0.321193577969,0.3153487361,NA
"Spatial relations","pt","he",263965.77193,6.42105263158,0.268306568616,0.349198042863,NA
"Spatial relations","pt","it",264763.864407,12.406779661,0.210765611601,0.577678717893,NA
"Spatial relations","pt","ja",265509.229167,5.97916666667,0.2529046827,0.414411830923,NA
"Spatial relations","pt","ka",266219.293103,8.36206896552,0.36454691472,0.284392975684,NA
"Spatial relations","pt","kk",266962.947368,6.43859649123,0.38888806909,0.204637626712,NA
"Spatial relations","pt","ro",267766.560606,9.10606060606,0.256502935077,0.401102735782,NA
"Spatial relations","ro","be",268546.138462,7.46153846154,0.323485174666,0.368549017431,NA
"Spatial relations","ro","es",269321.647887,8.92957746479,0.268829750069,0.463096793618,NA
"Spatial relations","ro","eu",270085.738462,7.32307692308,0.232194634543,0.494709012345,NA
"Spatial relations","ro","he",270813.730159,6.07936507937,0.321215343036,0.246691447654,NA
"Spatial relations","ro","ja",271530.1875,5.58333333333,0.293677625135,0.302078365338,NA
"Spatial relations","ro","ka",272232.655738,6.72131147541,0.304830760792,0.436715453478,NA
"Spatial relations","ro","kk",272940.046875,5.34375,0.323285975133,0.321692527149,NA
"Spatial relations","ru","be",273718.42029,15.3913043478,0.147735931298,0.477442464015,NA
"Spatial relations","ru","ca",274465.288136,9.79661016949,0.288292676926,0.365183373312,NA
"Spatial relations","ru","da",275250.710145,9.50724637681,0.288551417086,0.398608778949,NA
"Spatial relations","ru","de",276064.985915,11.323943662,0.290956410997,0.387706974784,NA
"Spatial relations","ru","en",276879.028169,9.32394366197,0.304847752903,0.372258600084,NA
"Spatial relations","ru","es",277687.761194,10.5970149254,0.297098033512,0.289853083218,NA
"Spatial relations","ru","eu",278444.507937,7.44444444444,0.309266085689,0.32966351443,NA
"Spatial relations","ru","fr",279204.640625,9.859375,0.350693698894,0.32435793984,NA
"Spatial relations","ru","he",279964.887097,8.33870967742,0.35227950992,0.34574791689,NA
"Spatial relations","ru","it",280712.57377,9.65573770492,0.351724197905,0.288327759139,NA
"Spatial relations","ru","ja",281401.522727,6.61363636364,0.371732586679,0.266849766436,NA
"Spatial relations","ru","ka",282112.47619,9.20634920635,0.367598759875,0.378824575809,NA
"Spatial relations","ru","kk",282834.370968,7.08064516129,0.340166156967,0.319777252435,NA
"Spatial relations","ru","la",283589.058824,7.58823529412,0.390114919313,0.146935352643,NA
"Spatial relations","ru","lt",284354.714286,10.4428571429,0.316047439802,0.404178352142,NA
"Spatial relations","ru","nl",285145.757143,9.22857142857,0.346853353139,0.287789111837,NA
"Spatial relations","ru","no",285945.816901,9.67605633803,0.284239698761,0.378442765402,NA
"Spatial relations","ru","pt",286712.258065,10.0806451613,0.361580123405,0.263651454056,NA
"Spatial relations","ru","ro",287512.343284,8.34328358209,0.307802767236,0.363977279569,NA
"Spatial relations","sk","be",288268.202899,10.0144927536,0.31583796849,0.368189276389,NA
"Spatial relations","sk","ca",288977.507937,8.96825396825,0.278104828234,0.420207858018,NA
"Spatial relations","sk","cs",289731.693333,15.56,0.190121980497,0.537373370177,NA
"Spatial relations","sk","da",290494,8.71428571429,0.284626019399,0.356142709838,NA
"Spatial relations","sk","de",291264.066667,9.24,0.307503795817,0.362743833753,NA
"Spatial relations","sk","en",292044.342466,7.80821917808,0.340958224836,0.290620989825,NA
"Spatial relations","sk","es",292802.779412,8.91176470588,0.302041381748,0.342692585012,NA
"Spatial relations","sk","eu",293523.323077,6.64615384615,0.357137337681,0.365218810182,NA
"Spatial relations","sk","fr",294248.253731,8.20895522388,0.35679512453,0.336735379111,NA
"Spatial relations","sk","he",294973.095238,6.85714285714,0.320670112647,0.307482039545,NA
"Spatial relations","sk","it",295684.9375,8.4375,0.273658220387,0.446154860988,NA
"Spatial relations","sk","ja",296314.627907,5.51162790698,0.404514662945,0.366097543516,NA
"Spatial relations","sk","ka",297007.656716,7.41791044776,0.347890973377,0.354255147468,NA
"Spatial relations","sk","kk",297691.712121,6.13636363636,0.342155374275,0.377339510256,NA
"Spatial relations","sk","la",298414.828571,6.42857142857,0.368891005708,0.230195423211,NA
"Spatial relations","sk","lt",299161.123288,8.79452054795,0.293638803292,0.401535961389,NA
"Spatial relations","sk","nl",299918.178082,8.42465753425,0.339491680152,0.34415836122,NA
"Spatial relations","sk","no",300681.521127,8.43661971831,0.351192185113,0.403233298038,NA
"Spatial relations","sk","pl",301432.651515,12.3484848485,0.243171671646,0.454040354008,NA
"Spatial relations","sk","pt",302163.21875,8.28125,0.355003144415,0.316194974284,NA
"Spatial relations","sk","ro",302939.685714,8.38571428571,0.284500628413,0.438060210644,NA
"Spatial relations","sk","ru",303691.628571,11.8428571429,0.285619072066,0.386766475737,NA
"Speech and language","be","es",433.857142857,10.5714285714,0.423282042024,0.316618663689,NA
"Speech and language","bg","be",1152.14285714,10.2857142857,0.440100088346,0.36515119292,NA
"Speech and language","bg","ca",1823.10526316,9.26315789474,0.335701185423,0.282062565193,NA
"Speech and language","bg","cs",2513.5,10.8,0.375179392243,0.353010101615,NA
"Speech and language","bg","da",3229.22727273,10.3181818182,0.525428606014,0.176278989028,NA
"Speech and language","bg","de",3954.86363636,11.4545454545,0.322325992773,0.238347792788,NA
"Speech and language","bg","en",4686.40909091,9.45454545455,0.317912026522,0.319649337422,NA
"Speech and language","bg","es",5407.8,10.65,0.259348431442,0.384165664671,NA
"Speech and language","bg","eu",6071.29411765,6.70588235294,0.408858887983,0.308721222303,NA
"Speech and language","bg","fr",6784.52173913,10.5652173913,0.432646487631,0.259016495222,NA
"Speech and language","bg","he",7427.8,5.8,0.43759827446,0.0436971635822,NA
"Speech and language","bg","hr",8117.7,10.95,0.367968707437,0.337907186577,NA
"Speech and language","bg","it",8806.05555556,9.72222222222,0.387003481449,0.197417716952,NA
"Speech and language","bg","ja",9446.23809524,6.09523809524,0.435029854238,0.343552919899,NA
"Speech and language","bg","ka",10047.9473684,8.63157894737,0.487199644499,0.231991896536,NA
"Speech and language","bg","kk",10731.65,6.45,0.374438569113,0.429042292503,NA
"Speech and language","bg","la",11389.2857143,6.85714285714,0.368974396986,0.221172808861,NA
"Speech and language","bg","lt",12078.9047619,8.38095238095,0.325411300136,0.347794260532,NA
"Speech and language","bg","nl",12813.8181818,11.1818181818,0.436141266525,0.189813688102,NA
"Speech and language","bg","no",13514.3809524,10.2857142857,0.352869701601,0.308706933344,NA
"Speech and language","bg","pl",14202.95,11.55,0.474958640113,0.185306838393,NA
"Speech and language","bg","pt",14910.2380952,11,0.387003329919,0.282882873034,NA
"Speech and language","bg","ro",15614.8571429,10.5714285714,0.371619308175,0.30190008532,NA
"Speech and language","bg","ru",16320.4761905,11.2857142857,0.265925716246,0.398896683238,NA
"Speech and language","bg","sk",17024.047619,9.80952380952,0.37878185209,0.351359502556,NA
"Speech and language","ca","be",17701.4736842,9.84210526316,0.550795806946,0.133921950711,NA
"Speech and language","ca","es",18483.7142857,16.0476190476,0.204923434854,0.532166405445,NA
"Speech and language","ca","eu",19233.4705882,9.41176470588,0.456890442249,0.288628691544,NA
"Speech and language","ca","he",19955.3157895,7.52631578947,0.490811827742,0.245504769232,NA
"Speech and language","ca","it",20717.3888889,13.8333333333,0.210826433561,0.487649179642,NA
"Speech and language","ca","ja",21415.7,5.3,0.403493525905,0.121043579856,NA
"Speech and language","ca","ka",22046.5294118,6.70588235294,0.434664829266,0.00347501261843,NA
"Speech and language","ca","kk",22744.0555556,7.72222222222,0.515442097205,0.146540003189,NA
"Speech and language","ca","pt",23535.6842105,15.0526315789,0.171221283697,0.496169684915,NA
"Speech and language","ca","ro",24320.1052632,11.6842105263,0.267111904401,0.348578933084,NA
"Speech and language","cs","be",25101.3809524,12.0952380952,0.402199293987,0.349864088683,NA
"Speech and language","cs","ca",25814.75,10.45,0.320116307024,0.342968330338,NA
"Speech and language","cs","da",26577.6086957,10.0869565217,0.317281032559,0.432603874503,NA
"Speech and language","cs","de",27367.6521739,13.0869565217,0.293843775704,0.431505213526,NA
"Speech and language","cs","en",28179.4,11.45,0.257186507789,0.425391241611,NA
"Speech and language","cs","es",28951.2173913,10.5217391304,0.313799880513,0.342322092063,NA
"Speech and language","cs","eu",29669.8888889,8.83333333333,0.292458196857,0.348051059005,NA
"Speech and language","cs","fr",30426,11.6086956522,0.315837535489,0.302862265847,NA
"Speech and language","cs","he",31126.6190476,7.95238095238,0.41334821533,0.117974000382,NA
"Speech and language","cs","it",31863.3684211,10.6315789474,0.376891366255,0.221046163718,NA
"Speech and language","cs","ja",32566.8095238,6.04761904762,0.327910081885,0.129277669352,NA
"Speech and language","cs","ka",33197.8421053,9.15789473684,0.350291558538,0.220245249445,NA
"Speech and language","cs","kk",33910.7894737,7.21052631579,0.374852292409,0.256701712171,NA
"Speech and language","cs","la",34596.9047619,6.52380952381,0.483023316173,0.281502403424,NA
"Speech and language","cs","lt",35354.1904762,10.2857142857,0.263659781122,0.352642737685,NA
"Speech and language","cs","nl",36148.3181818,11.8181818182,0.313111031593,0.393234412069,NA
"Speech and language","cs","no",36919.173913,10.3043478261,0.38945781006,0.417505546556,NA
"Speech and language","cs","pl",37660.5238095,13.7142857143,0.163762323439,0.495249683848,NA
"Speech and language","cs","pt",38437.1818182,11.9090909091,0.269739188233,0.322555813729,NA
"Speech and language","cs","ro",39180.7142857,11.4761904762,0.310285538366,0.373144660557,NA
"Speech and language","cs","ru",39955,13.7142857143,0.196974227136,0.472254007195,NA
"Speech and language","da","be",40699.0909091,10.4545454545,0.358723534084,0.199897182547,NA
"Speech and language","da","ca",41478.2727273,9.86363636364,0.427763581519,0.367634201817,NA
"Speech and language","da","de",42324.72,12.6,0.211473504824,0.474851518281,NA
"Speech and language","da","en",43228,10.84,0.384423932585,0.267993497825,NA
"Speech and language","da","es",44075.4782609,10.6956521739,0.268445176533,0.46926105788,NA
"Speech and language","da","eu",44853.2,8.1,0.225681729752,0.309907080499,NA
"Speech and language","da","fr",45695.4,10.84,0.310330757636,0.301667949382,NA
"Speech and language","da","he",46468.0909091,6.54545454545,0.346575456395,0.353376233631,NA
"Speech and language","da","it",47261.0909091,9.5,0.219716508872,0.432420929165,NA
"Speech and language","da","ja",48008.3809524,7.09523809524,0.36380563074,0.215292866432,NA
"Speech and language","da","ka",48683.5,9.1,0.4253946471,0.11103739055,NA
"Speech and language","da","kk",49428.7142857,7.52380952381,0.558141666892,0.00911457805271,NA
"Speech and language","da","la",50183.6190476,6.42857142857,0.450837926398,0.287972152815,NA
"Speech and language","da","nl",50995.173913,13.6086956522,0.249210818201,0.394431259489,NA
"Speech and language","da","pt",51846.826087,11.6956521739,0.199460193564,0.28597598168,NA
"Speech and language","da","ro",52663.9090909,11.4545454545,0.336103151484,0.379452209929,NA
"Speech and language","de","be",53446.7142857,12.0952380952,0.397687612945,0.268153686916,NA
"Speech and language","de","ca",54253.3636364,11.5454545455,0.257036074777,0.344139252368,NA
"Speech and language","de","en",55149.6,13.04,0.270890548769,0.45271696249,NA
"Speech and language","de","es",56028.9583333,12.25,0.258829568727,0.35793158608,NA
"Speech and language","de","eu",56846.4210526,9.05263157895,0.293354373258,0.421780876399,NA
"Speech and language","de","fr",57712.9230769,14.0769230769,0.185233083896,0.376276120503,NA
"Speech and language","de","he",58514.1363636,7.31818181818,0.331715474808,0.385237686397,NA
"Speech and language","de","it",59348.2857143,12.2380952381,0.327545647817,0.255825171404,NA
"Speech and language","de","ja",60102.8181818,6.90909090909,0.368579725094,0.336246618655,NA
"Speech and language","de","ka",60803.7,9,0.454464353517,0.118967967654,NA
"Speech and language","de","kk",61579.3181818,7.81818181818,0.485382686467,-0.00711231532984,NA
"Speech and language","de","la",62351.9090909,6.81818181818,0.466973382741,0.208221178521,NA
"Speech and language","de","nl",63237.64,15.76,0.274637850286,0.401223682102,NA
"Speech and language","de","pt",64116.6086957,12.2608695652,0.281521281109,0.312767576677,NA
"Speech and language","de","ro",64977.4782609,12.347826087,0.231760471016,0.35447088679,NA
"Speech and language","en","be",65757.25,9.85,0.385203952065,0.16551936607,NA
"Speech and language","en","ca",66563.7272727,10.6363636364,0.333118637412,0.240036754551,NA
"Speech and language","en","es",67415.8695652,13.0434782609,0.133080757953,0.531087439215,NA
"Speech and language","en","eu",68225.85,7.8,0.344437618249,0.284214102614,NA
"Speech and language","en","fr",69079.5,12.5,0.263904766651,0.384969684344,NA
"Speech and language","en","he",69876.6818182,7.13636363636,0.342864562639,0.167632919854,NA
"Speech and language","en","it",70705.5652174,10.1304347826,0.291511144943,0.363160236402,NA
"Speech and language","en","ja",71464.3913043,6.5652173913,0.308383530201,0.371406257126,NA
"Speech and language","en","ka",72180.1764706,8.82352941176,0.397866945684,0.199393770347,NA
"Speech and language","en","kk",72933.0454545,6.22727272727,0.373933769318,0.369337052727,NA
"Speech and language","en","la",73708.0526316,6.36842105263,0.458420928866,0.232322755558,NA
"Speech and language","en","pt",74511,13.4782608696,0.250103903787,0.396534267044,NA
"Speech and language","en","ro",75360.6521739,11.0869565217,0.248107750946,0.309321876335,NA
"Speech and language","en","ru",76186.1818182,10.9090909091,0.344408573721,0.220735807674,NA
"Speech and language","eu","be",76900.4117647,8.70588235294,0.380989399903,0.287006124654,NA
"Speech and language","eu","es",77652.4736842,8.68421052632,0.273221420622,0.340195692057,NA
"Speech and language","eu","he",78387.6111111,6.33333333333,0.38220770159,0.165880512618,NA
"Speech and language","fi","be",79107.6,12.1,0.448124233572,0.344798974105,NA
"Speech and language","fi","bg",79844.2857143,10.6666666667,0.458314788015,0.235643547022,NA
"Speech and language","fi","ca",80563.05,10.75,0.390950128542,0.25023142987,NA
"Speech and language","fi","cs",81351.1363636,11.2272727273,0.393688462019,0.348017291842,NA
"Speech and language","fi","da",82149.3478261,10.8260869565,0.271184024971,0.37749657749,NA
"Speech and language","fi","de",82994,11.8695652174,0.346389755395,0.344386805036,NA
"Speech and language","fi","en",83841.4782609,10.7391304348,0.311085827633,0.134729456837,NA
"Speech and language","fi","es",84687.9130435,12,0.276431874128,0.463225310495,NA
"Speech and language","fi","eu",85476.25,8.5,0.418850750676,0.184849146034,NA
"Speech and language","fi","fr",86288.3478261,11.5217391304,0.376066418747,0.332080086476,NA
"Speech and language","fi","he",87054.1904762,6.85714285714,0.436864858951,0.149543561803,NA
"Speech and language","fi","hi",87776.2,9.65,0.34927290724,0.363951780866,NA
"Speech and language","fi","hr",88531.05,11.45,0.347412249258,0.402276461589,NA
"Speech and language","fi","hu",89307,12.2272727273,0.229108065852,0.463719532992,NA
"Speech and language","fi","hy",90055.4761905,10.3333333333,0.361483262464,0.383665419237,NA
"Speech and language","fi","it",90855.5,10.8,0.364202031153,0.411951396798,NA
"Speech and language","fi","ja",91618.952381,5.85714285714,0.394260484232,0.287961063436,NA
"Speech and language","fi","ka",92270.7368421,9.73684210526,0.357068941829,0.282248807616,NA
"Speech and language","fi","kk",93019.75,7.9,0.397849638718,0.260120923877,NA
"Speech and language","fi","la",93757.0454545,6.77272727273,0.354868830751,0.153606477059,NA
"Speech and language","fi","lt",94534.8181818,10.7727272727,0.319652212079,0.437963735051,NA
"Speech and language","fi","nl",95380.6818182,11.5454545455,0.303794192544,0.313279993779,NA
"Speech and language","fi","no",96195.4090909,11.7272727273,0.272590100773,0.343308612104,NA
"Speech and language","fi","pl",96967.75,12,0.211257333582,0.448127955663,NA
"Speech and language","fi","pt",97771.2727273,12,0.360457260471,0.371420245403,NA
"Speech and language","fi","ro",98579.5454545,11.7727272727,0.266567662218,0.243315887404,NA
"Speech and language","fi","ru",99375.0454545,12.2272727273,0.205928393196,0.392371902539,NA
"Speech and language","fi","sk",100168.909091,10.5909090909,0.32970618222,0.405449271932,NA
"Speech and language","fr","be",100927.363636,10.4545454545,0.364007286906,0.385665850049,NA
"Speech and language","fr","ca",101716,13.9090909091,0.239987131277,0.422314630985,NA
"Speech and language","fr","es",102587.818182,16.9545454545,0.0728615207216,0.568351195069,NA
"Speech and language","fr","eu",103371.7,8.1,0.382516988007,0.17565088352,NA
"Speech and language","fr","he",104136.869565,7.04347826087,0.351437955921,0.171611435585,NA
"Speech and language","fr","it",104932.047619,16,0.136254882122,0.575269835879,NA
"Speech and language","fr","ja",105682.043478,6.26086956522,0.42075804444,0.382141685298,NA
"Speech and language","fr","ka",106357.8,7.3,0.432895095703,0.156736273113,NA
"Speech and language","fr","kk",107096.952381,6.7619047619,0.488035479378,0.164201809911,NA
"Speech and language","fr","pt",107925.086957,15.7826086957,0.136870099926,0.471754064719,NA
"Speech and language","fr","ro",108775,13.0454545455,0.231306336995,0.453768605263,NA
"Speech and language","he","be",109481.052632,6.63157894737,0.42771241434,0.0688685163707,NA
"Speech and language","he","es",110223.952381,7.42857142857,0.457667388467,0.189942264781,NA
"Speech and language","hi","be",110936.95,8.85,0.386101196969,0.157973973567,NA
"Speech and language","hi","bg",111601.315789,8.89473684211,0.271583329996,0.277714154958,NA
"Speech and language","hi","ca",112246.352941,8.88235294118,0.443132031367,0.159790505127,NA
"Speech and language","hi","cs",112952.526316,9,0.329752143379,0.300791567232,NA
"Speech and language","hi","da",113657.428571,9.04761904762,0.492060819445,0.232982644516,NA
"Speech and language","hi","de",114405.761905,9.80952380952,0.43375993235,0.207485949148,NA
"Speech and language","hi","en",115179.894737,9.94736842105,0.336853856266,0.3587537838,NA
"Speech and language","hi","es",115918.2,9.6,0.276765382366,0.299932678573,NA
"Speech and language","hi","eu",116615.055556,6.66666666667,0.489608387969,0.1472545922,NA
"Speech and language","hi","fr",117336.619048,10.1904761905,0.260681871612,0.337662643368,NA
"Speech and language","hi","he",118024.619048,5.47619047619,0.350503915199,0.243762175785,NA
"Speech and language","hi","hr",118695.684211,8,0.288110149409,0.259727872051,NA
"Speech and language","hi","hy",119330.388889,7.61111111111,0.27240647155,0.573221529767,NA
"Speech and language","hi","it",120030.058824,9,0.365404281254,0.336407840283,NA
"Speech and language","hi","ja",120702.65,5.25,0.325881167779,0.301283071533,NA
