l1,l2,local_global,ci_lower,ci_upper,corr
IND,TUR,global,0.31553404199150825,0.3495653146837237,0.333412405975884
IND,TUR,local,0.23205618631978145,0.529771589437297,0.40613157536340666
IND,URD,global,0.3271855469049239,0.35202711586364027,0.3394503509069123
IND,URD,local,0.3595627170286823,0.5508828297039742,0.4570550287023468
IND,VIE,global,0.3434128294003241,0.37245668654330594,0.3581630583615485
IND,VIE,local,0.31253554490417446,0.5918558337415546,0.4701895277910164
IND,YOR,global,0.28515979810692516,0.3165016888282537,0.30083331969392063
IND,YOR,local,0.2892338293181029,0.48676268653207727,0.3948260920558243
ITA,JPN,global,0.3489755357134072,0.3785318863461312,0.363555515790519
ITA,JPN,local,0.45176446052634234,0.6234840472363751,0.5344764117863953
ITA,KAN,global,0.3144354489370946,0.3378771101829075,0.3258674940679499
ITA,KAN,local,0.38332101953799863,0.5796603460614628,0.48311477209646647
ITA,KOR,global,0.3628881181666655,0.39436404233407507,0.3791942664640426
ITA,KOR,local,0.3932437902474319,0.593389270707285,0.494110589333554
ITA,MAL,global,0.3428910131767604,0.3672732765179943,0.35434196292022235
ITA,MAL,local,0.4183369038528802,0.5698805468041392,0.493649424417479
ITA,MAR,global,0.2994728733163877,0.3257983815486789,0.31230892966146795
ITA,MAR,local,0.34064385641525874,0.5804595458549154,0.4592807074462755
ITA,NEP,global,0.31846018016763267,0.3466211157700482,0.3324116058593474
ITA,NEP,local,0.3886881563662177,0.5593752086149889,0.4755414712289757
ITA,PAN,global,0.2960240589290224,0.3246138920549527,0.309970645004581
ITA,PAN,local,0.3541668286680621,0.5442100113757309,0.4570653291221763
ITA,POL,global,0.3798404547465491,0.40850761980626726,0.3938479049177858
ITA,POL,local,0.36012463164698094,0.6033300592857721,0.4909882131526156
ITA,POR,global,0.39475497091787615,0.422196222033465,0.4085671343899523
ITA,POR,local,0.4822164841430182,0.6677423217843867,0.5720784289147778
ITA,RUM,global,0.397625467747044,0.4248337185379602,0.4107469178052597
ITA,RUM,local,0.47083044668406243,0.634229708650718,0.549176897270244
ITA,RUS,global,0.4062319033008321,0.4349353367047686,0.4208674134251112
ITA,RUS,local,0.4580199633219999,0.6663440944885807,0.5629342697855018
ITA,SPA,global,0.3915752616629555,0.42406724567242216,0.40806543559876157
ITA,SPA,local,0.4968956773256055,0.6853671756936219,0.5903483339249314
ITA,TAM,global,0.3235439466323936,0.35006973167039396,0.33674059352400215
ITA,TAM,local,0.26031040823203805,0.5302547799656343,0.40906166563703894
ITA,TEL,global,0.2750408712991313,0.3059020395726031,0.2902787340429112
ITA,TEL,local,0.350081642659614,0.566514824630625,0.45582129156558643
ITA,TGL,global,0.3223954862632283,0.3579607458925556,0.34027992454188943
ITA,TGL,local,0.350294759072119,0.5336368269192477,0.4420629164186332
ITA,THA,global,0.34094207408489036,0.3650810531856829,0.35296102980627375
ITA,THA,local,0.43586043648040795,0.5846040375447398,0.504921880997856
ITA,TUR,global,0.3562453899607443,0.3842532236619317,0.3702850631858243
ITA,TUR,local,0.22767991429472387,0.567152473154082,0.41357560246202374
ITA,URD,global,0.342436997106426,0.37425265608284186,0.3589281514111588
ITA,URD,local,0.42438101453560473,0.5888755702084374,0.503872724925707
ITA,VIE,global,0.3558464830596655,0.3835338709185316,0.3699498562285997
ITA,VIE,local,0.36089631348752726,0.6052680749885763,0.48635594555737116
ITA,YOR,global,0.28106645992161994,0.3162209277366158,0.29866259789914285
ITA,YOR,local,0.3283406163256019,0.5098070125272423,0.41432799584679747
JPN,KAN,global,0.28567644450314256,0.315952947670034,0.300915666864055
JPN,KAN,local,0.3717427570120374,0.5784893901976892,0.46740528048911384
JPN,KOR,global,0.3840652330476958,0.41551445886211297,0.3996088404708118
JPN,KOR,local,0.44212484193641644,0.6198883861617945,0.5299891380977221
JPN,MAL,global,0.2997667268878532,0.3293476179897312,0.3150834451375557
JPN,MAL,local,0.4363124063272589,0.6054259748016094,0.5154843989064761
JPN,MAR,global,0.26922183091357593,0.2995381728623582,0.2846160570180328
JPN,MAR,local,0.37359831635866114,0.5350470484632678,0.4510062058125777
JPN,NEP,global,0.31678980231612264,0.3428983356582193,0.33028077055779326
JPN,NEP,local,0.29893471236495534,0.520756416751507,0.4210587883378499
JPN,PAN,global,0.2636198033004819,0.29518295219651225,0.2798063518190871
JPN,PAN,local,0.313978957132954,0.5378975985694919,0.42672077869894837
JPN,POL,global,0.32576820142947494,0.3582317440509372,0.34195017532570976
JPN,POL,local,0.39658633403056087,0.5786436316603968,0.48490944110180223
JPN,POR,global,0.35769729120597,0.38696579810989307,0.3719754950724059
JPN,POR,local,0.4024184310728399,0.5887590430244357,0.48918750730185745
JPN,RUM,global,0.35162490421183645,0.37966560535546034,0.3651836134593029
JPN,RUM,local,0.40658519324906245,0.5755341270518772,0.48716015963697923
JPN,RUS,global,0.3604805759665737,0.38986999358636326,0.37498224797018
JPN,RUS,local,0.4715593981507962,0.6459581666618941,0.5550956776536836
JPN,SPA,global,0.3493077782672841,0.37868300128450344,0.3642150143806151
JPN,SPA,local,0.45977029500342476,0.6541748431684851,0.5516261306061567
JPN,TAM,global,0.3151892111092539,0.34654905747000625,0.33080654388621805
JPN,TAM,local,0.3804860071546919,0.5657073011649959,0.46414102496292947
JPN,TEL,global,0.2777452097590247,0.31064197969649776,0.2942495113290706
JPN,TEL,local,0.34910496670099783,0.5206449318723154,0.43420770653190344
JPN,TGL,global,0.3005942649748444,0.33156630306724627,0.31589337522736466
JPN,TGL,local,0.36647088529529653,0.5340229071631742,0.4465106390649188
JPN,THA,global,0.3750771893337947,0.4035159083218024,0.38955960975369963
JPN,THA,local,0.45233249874439285,0.6144489361798688,0.5325118494622207
JPN,TUR,global,0.36131464657080664,0.38702407643998754,0.37369448625537743
JPN,TUR,local,0.35662093642031806,0.564822937286146,0.46217906902795625
JPN,URD,global,0.3092583045578746,0.3444891503812858,0.3272486245758172
JPN,URD,local,0.41134312820510255,0.5909367174399686,0.4977543756805499
JPN,VIE,global,0.38277931312463154,0.4094053868311098,0.3961373028889602
JPN,VIE,local,0.36620273454540986,0.6072116664237092,0.4984057533770057
JPN,YOR,global,0.27778269890389207,0.30740867820407913,0.292709935212606
JPN,YOR,local,0.17562684817651816,0.4939728774077111,0.3396417434372218
KAN,KOR,global,0.3131589991906901,0.34283577107551166,0.3282619423350522
KAN,KOR,local,0.385829404065211,0.5283310609904969,0.45597754314243155
KAN,MAL,global,0.38562140895412333,0.4083709555964955,0.39728542127372823
KAN,MAL,local,0.37784932804569415,0.557222507684194,0.4674805512831791
KAN,MAR,global,0.3424569980985468,0.3651271426590987,0.35414123936166475
KAN,MAR,local,0.4530122551810833,0.6033801926744574,0.5266186632061998
KAN,NEP,global,0.3097242619476771,0.34675100359071714,0.32865399081952695
KAN,NEP,local,0.3491438647389036,0.5496258423585265,0.45736903108289384
KAN,PAN,global,0.33864244096209933,0.36256193869978665,0.35084105053689124
KAN,PAN,local,0.3596693658036821,0.5318733506615846,0.4511486291164977
KAN,POL,global,0.30298107920026257,0.33072697685047897,0.31736371026408017
KAN,POL,local,0.2120512125692362,0.49653561267675467,0.36185762501402396
KAN,POR,global,0.30661588983615434,0.3433443576446972,0.3256198919229016
KAN,POR,local,0.420953204510474,0.6027333759497947,0.5054189045272658
KAN,RUM,global,0.3002924998691452,0.3272382275531182,0.3136873264176457
KAN,RUM,local,0.35776308762953357,0.564979772951013,0.46665679937486587
KAN,RUS,global,0.28470415719385345,0.31603721795616924,0.3001504842272603
KAN,RUS,local,0.40080561068060294,0.5713057767104005,0.4838641777151707
KAN,SPA,global,0.29187952449602966,0.3238337607476368,0.3080752071384489
KAN,SPA,local,0.4249048061842325,0.6045214504261843,0.5110598441472123
KAN,TAM,global,0.35354664857363266,0.37650201263218214,0.3650461548404792
KAN,TAM,local,0.3654550376272262,0.5529711000518892,0.45464178457106924
KAN,TEL,global,0.3183469431120038,0.3456601581432003,0.3328166085087637
KAN,TEL,local,0.4177586521367146,0.5686439228169795,0.49078695343564493
KAN,TGL,global,0.31005397630889786,0.34031224116534,0.3252159120476501
KAN,TGL,local,0.42189577368592046,0.6006458708060218,0.5021024804269274
KAN,THA,global,0.3044144231869165,0.3278004993073745,0.3160544539516603
KAN,THA,local,0.4267933395943687,0.560600973124635,0.4942714636551322
KAN,TUR,global,0.3010196957149848,0.326876752250154,0.3133143872541652
KAN,TUR,local,0.19523044270859297,0.5209117750033777,0.38364505766006896
KAN,URD,global,0.38206495912511207,0.4031719380312609,0.39282609575323174
KAN,URD,local,0.3328448461014034,0.5505362456692512,0.446715121035515
KAN,VIE,global,0.30492876589586876,0.3283456633750644,0.3165016166930885
KAN,VIE,local,0.3703674660303916,0.5170963131088346,0.446870270982714
KAN,YOR,global,0.3050914311849372,0.32984621435692557,0.31704671730567796
KAN,YOR,local,0.33337624450042824,0.5097531853763517,0.41668441634714853
KOR,MAL,global,0.3263508026444079,0.3571903135871677,0.34238346490239707
KOR,MAL,local,0.4268422274738401,0.5811213989367152,0.5010014748267474
KOR,MAR,global,0.29802613879494255,0.3311581710991559,0.3152878385699288
KOR,MAR,local,0.336598614513529,0.5388466701806182,0.43769293629103506
KOR,NEP,global,0.3128309844793917,0.3423530931403647,0.32786778603263983
KOR,NEP,local,0.3672604200254517,0.5718293530032766,0.46974942672297493
KOR,PAN,global,0.29408735508783557,0.32301365826836564,0.3074313153964639
KOR,PAN,local,0.3594395771422467,0.5239215331367819,0.44561016079518045
KOR,POL,global,0.3346760805607614,0.37050864796746136,0.3531178551795439
KOR,POL,local,0.4393536802905684,0.5912914681204485,0.5115194721548227
KOR,POR,global,0.3559504781328348,0.38486679532690515,0.3705080880697701
KOR,POR,local,0.4390054106379349,0.629644542899644,0.5298908724173516
KOR,RUM,global,0.3755360000369245,0.40498638711923396,0.3903670142352927
KOR,RUM,local,0.39771502689847776,0.5871609163824197,0.49443999058432686
KOR,RUS,global,0.33928977337457944,0.37605141358750777,0.35804084184485335
KOR,RUS,local,0.45667889915794696,0.6467240586375982,0.547320626238699
KOR,SPA,global,0.37627868719730695,0.4085688587524943,0.39285783497490334
KOR,SPA,local,0.4378604939275058,0.62672306577237,0.5314531552926041
KOR,TAM,global,0.3770628830206251,0.40639726450921215,0.39112814382325184
KOR,TAM,local,0.43427036618489256,0.616659572907802,0.5233074878155861
KOR,TEL,global,0.3056423938664233,0.3390404682287789,0.32265254256182
KOR,TEL,local,0.4139381728701459,0.5503382024727941,0.47992149433671144
KOR,TGL,global,0.3353552895373254,0.37222960797982824,0.3545440842137448
KOR,TGL,local,0.39006997575023755,0.5490237666192903,0.4703743947141076
KOR,THA,global,0.3637359116831335,0.39655971029052023,0.38022248917154106
KOR,THA,local,0.45448434359274476,0.6142829380229985,0.5319740152135631
KOR,TUR,global,0.35284050554608565,0.3861401654119396,0.36986018952703337
KOR,TUR,local,0.4736672108791087,0.6211578700304821,0.5453107793744522
KOR,URD,global,0.3135040681566323,0.3481646564511211,0.33114711652139456
KOR,URD,local,0.3966514005955035,0.542049578113831,0.47063821583979953
KOR,VIE,global,0.37876448800205065,0.4061686185731281,0.3922667132438925
KOR,VIE,local,0.2772156573996444,0.6138884094397563,0.479262608549216
KOR,YOR,global,0.2940510413001696,0.32038198548651287,0.3072644240960869
KOR,YOR,local,0.3600337095451863,0.531032878045368,0.4442081643084598
MAL,MAR,global,0.3553461391089648,0.3862511290212316,0.3699788326936459
MAL,MAR,local,0.4207915067691172,0.5780344560009074,0.49506141288736505
MAL,NEP,global,0.33013756007596484,0.36138592543195336,0.34650028477130085
MAL,NEP,local,0.349940785307094,0.574957705561546,0.4663131552276269
MAL,PAN,global,0.3635116729912336,0.3881310389345913,0.37591800516294305
MAL,PAN,local,0.4521716730261406,0.6017444543635357,0.5208920960296359
MAL,POL,global,0.32281900748449716,0.35187331112167536,0.3373162217738954
MAL,POL,local,0.3326225056010269,0.5539996121116251,0.4458740042768277
MAL,POR,global,0.3515148404221124,0.3819357879831507,0.366521364157158
MAL,POR,local,0.477941553670455,0.6715542010024459,0.5676504851170412
MAL,RUM,global,0.3278324121834826,0.3640886535349404,0.34582839814752775
MAL,RUM,local,0.4248629999970798,0.5896051467836312,0.5079363225346583
MAL,RUS,global,0.31308617575315156,0.3444229375403904,0.3288910831943123
MAL,RUS,local,0.36139739566959334,0.5644799398099134,0.46457278198785446
MAL,SPA,global,0.3574385934934673,0.37742820956705925,0.3676079085821878
MAL,SPA,local,0.4499678459161382,0.6307479204949847,0.5417425440681374
MAL,TAM,global,0.3811073359926553,0.40744584444320187,0.39431081370844456
MAL,TAM,local,0.41803331142669375,0.5768199912626885,0.500309920662134
MAL,TEL,global,0.3651943255668432,0.39915854844887966,0.38219030755656525
MAL,TEL,local,0.38281302857827915,0.5818232552752841,0.48659354373180014
MAL,TGL,global,0.3345784468039621,0.36397474768312615,0.348090198508826
MAL,TGL,local,0.40837347837570626,0.5625475624028954,0.4880153625194281
MAL,THA,global,0.314703768036032,0.3466385777942677,0.33046713587030874
MAL,THA,local,0.4053542700973433,0.575056420308747,0.4907459809499897
MAL,TUR,global,0.30519694769602074,0.33548750868603794,0.3207606275978114
MAL,TUR,local,0.28945812098068763,0.5527734290720772,0.4347199527892219
MAL,URD,global,0.3886772228559975,0.41055227130755145,0.3995056125561346
MAL,URD,local,0.43767076721518894,0.5981447284492925,0.5147728016202096
MAL,VIE,global,0.32887086174990093,0.36212776169244,0.3464336451293701
MAL,VIE,local,0.27154904027301174,0.5550202915351018,0.4277750326904878
MAL,YOR,global,0.3315609961268224,0.35647907759498487,0.34350677438258537
MAL,YOR,local,0.372027355562253,0.5414873468908393,0.45445477085296265
MAR,NEP,global,0.30760282917854176,0.3406063731454586,0.32473847362147207
MAR,NEP,local,0.4063456781474121,0.5644833298477528,0.4839156531592694
MAR,PAN,global,0.35934595393863245,0.38448051027986657,0.37202136964670546
MAR,PAN,local,0.4233228439829422,0.5813656334646,0.5056917671662479
MAR,POL,global,0.30701207313645074,0.33906848501502573,0.3229438148543973
MAR,POL,local,0.35303320857715476,0.5609375029264296,0.45568337550549753
MAR,POR,global,0.3043997208169463,0.33750210202693515,0.3207093482116968
MAR,POR,local,0.37210390654624387,0.540314710967184,0.4536363016688238
MAR,RUM,global,0.27695822928557096,0.31145646318457326,0.2950704724729741
MAR,RUM,local,0.3394317480522526,0.5510516969667938,0.4484966271247057
MAR,RUS,global,0.26742867716046775,0.3038689785294697,0.2869223546903824
MAR,RUS,local,0.2934697892773002,0.5426699346509912,0.4197912725637029
MAR,SPA,global,0.28589900849643163,0.32301744269054716,0.3056376193753618
MAR,SPA,local,0.36900808069460833,0.5885273199681531,0.47952493841364324
MAR,TAM,global,0.34293847230236846,0.3664565615812174,0.35441697847561604
MAR,TAM,local,0.35627203918028455,0.5827652190264989,0.46838518722802164
MAR,TEL,global,0.3399353601002213,0.36327885799488474,0.35190468594385527
MAR,TEL,local,0.3780251925181258,0.5721219237960848,0.4725334608275882
MAR,TGL,global,0.3019631021636217,0.3252766136354561,0.31444224658277775
MAR,TGL,local,0.3928043283501268,0.5676050638268355,0.48021308970814053
MAR,THA,global,0.2900021678024517,0.3184384892563255,0.30469045962944186
MAR,THA,local,0.3577904423790878,0.5719537118218542,0.4695249056868931
MAR,TUR,global,0.30933543305551103,0.3440850015083534,0.3267503117027833
MAR,TUR,local,0.36756084085348717,0.5682370926809737,0.4748760143605401
MAR,URD,global,0.353372866249061,0.37873728466781365,0.3660588302282508
MAR,URD,local,0.39387416059786,0.5862270704378555,0.49022311408402924
MAR,VIE,global,0.29088893557271356,0.32445053521909767,0.3067199841901468
MAR,VIE,local,0.25793971238431374,0.4956969431609101,0.3867370607634745
MAR,YOR,global,0.2778240364706056,0.30362245556695916,0.29092253475990393
MAR,YOR,local,0.33863884122881643,0.5438476995083921,0.4394358764060279
NEP,PAN,global,0.33984790179778357,0.36599389754481326,0.3528190508376967
NEP,PAN,local,0.4171376524365207,0.5819947014674652,0.5021058078413319
NEP,POL,global,0.32453370269073756,0.3591588386204419,0.3417026924309473
NEP,POL,local,0.43227758120214843,0.5794077629359973,0.5056496459475971
NEP,POR,global,0.30427439841413084,0.34059302764448934,0.32262201333421453
NEP,POR,local,0.2959056686007204,0.5362421881505396,0.425623968671387
NEP,RUM,global,0.3304448942157016,0.36002340729767807,0.3456865526379562
NEP,RUM,local,0.4223326053876616,0.5667554697841893,0.49169088638500213
NEP,RUS,global,0.3099219484561964,0.34239913108512604,0.3267447320017557
NEP,RUS,local,0.31030606989452825,0.5393555343877291,0.4295090770037338
NEP,SPA,global,0.3380556410945829,0.36471241961584033,0.3512384827690865
NEP,SPA,local,0.3532541023496133,0.5502035476264208,0.4524211295978841
NEP,TAM,global,0.33867105837891787,0.3656550008084738,0.35247087193190896
NEP,TAM,local,0.3445994424870228,0.5461577152236828,0.44608495515864893
NEP,TEL,global,0.29776558595521074,0.3305395223338759,0.3141742300158766
NEP,TEL,local,0.3299883982021803,0.5273514881112046,0.42792259091348067
NEP,TGL,global,0.2877333933611445,0.3202798746527314,0.3043938792301952
NEP,TGL,local,0.2899419535207602,0.5257845160333326,0.41876244225949183
NEP,THA,global,0.31141757297988154,0.34142559580907345,0.3279863809563698
NEP,THA,local,0.3563732525458161,0.546751423222479,0.45277655670641226
NEP,TUR,global,0.3088135372638159,0.34125349922483006,0.32593052991169413
NEP,TUR,local,0.41128180093105726,0.5611265985307298,0.48121484493952416
NEP,URD,global,0.3480971930671737,0.377745669446052,0.36244289712066513
NEP,URD,local,0.43674497119019695,0.6015135997116019,0.5153214765485095
NEP,VIE,global,0.32701406460600574,0.3582706787975534,0.34274960303701435
NEP,VIE,local,0.40777075674195806,0.573115408419583,0.49274331744877414
NEP,YOR,global,0.3083101418225081,0.3359079811849572,0.3214591111993525
NEP,YOR,local,0.3324860613954474,0.5724797747814789,0.4525156381084281
PAN,POL,global,0.30321116747563415,0.33257197783556547,0.3182022323835526
PAN,POL,local,0.36312145507994525,0.5261778154877378,0.4427068897032913
PAN,POR,global,0.3106716966797725,0.33987132188942193,0.3256894846370646
PAN,POR,local,0.35225106623136426,0.5273493278707426,0.4382563075691281
PAN,RUM,global,0.2974588806687868,0.3231336112352233,0.3106277719883588
PAN,RUM,local,0.3788322768871292,0.5527566980715592,0.4682652829499891
PAN,RUS,global,0.277614177920033,0.3090376084964619,0.29353261362772326
PAN,RUS,local,0.1962469135824674,0.48844104005792904,0.35875958343694087
PAN,SPA,global,0.3059546655845865,0.3319806665641102,0.319454152063482
PAN,SPA,local,0.3893373961524908,0.5781982960320661,0.4800600736138871
PAN,TAM,global,0.3480093939381045,0.37312584166267104,0.3607157241400367
PAN,TAM,local,0.37223924410186876,0.5337157121478165,0.4507472473170397
PAN,TEL,global,0.33117013056838807,0.35404313305941537,0.34258793027243256
PAN,TEL,local,0.3221617519842472,0.5129349946125918,0.4215999778394211
PAN,TGL,global,0.31013560182511873,0.33621988598654023,0.32294400704384446
PAN,TGL,local,0.38214890705535776,0.5732292924937706,0.47444077565191467
PAN,THA,global,0.3107627037983838,0.33953062898083775,0.3253912395214934
PAN,THA,local,0.36222348527279724,0.5501062816518449,0.45959911344250715
PAN,TUR,global,0.28715856179232285,0.317033167210607,0.3019119671090467
PAN,TUR,local,0.24539281242807953,0.5375713788573137,0.4020010446091706
PAN,URD,global,0.37224346301232203,0.39381625696705386,0.3834624178942867
PAN,URD,local,0.4308766895081629,0.5869661233205449,0.5096925068748435
PAN,VIE,global,0.2932610916802905,0.3222991657545068,0.30772432762628554
PAN,VIE,local,0.2425815237827457,0.5040935389559527,0.3848891316170208
PAN,YOR,global,0.31364557210500427,0.3403389198823582,0.3262907392630034
PAN,YOR,local,0.3267046207452878,0.5228064823157325,0.4301113799150851
POL,POR,global,0.363736466183566,0.39176314767291004,0.37794829549973474
POL,POR,local,0.3934288518058284,0.5986691771997545,0.492917762095738
POL,RUM,global,0.38008385856990157,0.40825005595452335,0.3944897000495347
POL,RUM,local,0.2783712938269081,0.5781296940011329,0.44882890247809243
POL,RUS,global,0.4039768165355766,0.43215454411591747,0.41796308556433603
POL,RUS,local,0.4597128156770915,0.6266010441276305,0.5396680204137728
POL,SPA,global,0.34835375916149125,0.3810621641120086,0.36552470320617164
POL,SPA,local,0.40040906713545055,0.57868424053317,0.4873844596649761
POL,TAM,global,0.3398405311175921,0.3710009900003645,0.35553614617775214
POL,TAM,local,0.3955916986386054,0.5606610514800752,0.474930905227398
POL,TEL,global,0.29331330353516716,0.32550232008245994,0.3088471039383846
POL,TEL,local,0.3732248823057753,0.5387272153135048,0.4535255637525976
POL,TGL,global,0.29107583906148865,0.3287313039833814,0.309991658203007
POL,TGL,local,0.274817743552975,0.5409102847485884,0.41043462062862945
POL,THA,global,0.3470805845226782,0.3790146555934991,0.36344178642711156
POL,THA,local,0.3083632205886875,0.5481212878781692,0.4425858257549742
POL,TUR,global,0.3451539260525221,0.3789061881032745,0.3627640206804547
POL,TUR,local,0.4200020402183409,0.5671567480154481,0.49452892886903704
POL,URD,global,0.33380974540835473,0.37180251426502403,0.3546150658337122
POL,URD,local,0.440196027344113,0.5785399864011248,0.5114874636728577
POL,VIE,global,0.35748520680422097,0.39029520859966044,0.3746055136295914
POL,VIE,local,0.45913313012104356,0.6023498706976308,0.5274422783727306
POL,YOR,global,0.26162585615138034,0.29327157961728734,0.2775413206491301
POL,YOR,local,0.2705518953246508,0.49379410011603914,0.38341336809720383
POR,RUM,global,0.3718162731646119,0.40356580711933004,0.3882023548708283
POR,RUM,local,0.44897175705445397,0.6038138021146485,0.5248128133956651
POR,RUS,global,0.36796380642679427,0.40322537339600417,0.3858452737595897
POR,RUS,local,0.4301165514610967,0.6019429993794355,0.5136729632677407
POR,SPA,global,0.37856212919887094,0.4146542357159483,0.3973381246274966
POR,SPA,local,0.46896397821856894,0.6275908170461362,0.54695541516614965
POR,TAM,global,0.35974742910810475,0.3909458755679452,0.37473328288118823
POR,TAM,local,0.3991513291956937,0.593228769732577,0.49477433152023326
POR,TEL,global,0.3211390204777289,0.3585419249195401,0.3412812255361829
POR,TEL,local,0.40858219631544,0.5806452238138403,0.4934991238490789
POR,TGL,global,0.3143445902071021,0.3536280739317177,0.33426180409022094
POR,TGL,local,0.3755659826143791,0.5354823888007173,0.45338797309585094
POR,THA,global,0.35180196133679875,0.38736486618929244,0.3701206727548056
POR,THA,local,0.45098589590402083,0.5996723698731113,0.521505205314935
POR,TUR,global,0.3414537273205273,0.37653351450598316,0.35883975280149394
POR,TUR,local,0.44881997364058407,0.6263013589549189,0.5308617581341046
POR,URD,global,0.35869147008418445,0.3939455829964903,0.3770495025648734
POR,URD,local,0.43284663893964165,0.6122747470386313,0.5221498303178334
POR,VIE,global,0.3414251017131003,0.37867137471284673,0.36068883479497477
POR,VIE,local,0.4525011280195349,0.6118222425486403,0.5287396181527666
POR,YOR,global,0.32473245668817274,0.35642477182172855,0.34100562556115815
POR,YOR,local,0.3278619459851262,0.5434771618122729,0.4383185935774194
RUM,RUS,global,0.3450685142575542,0.381559971920771,0.3632048518116022
RUM,RUS,local,0.25339520672278415,0.6032857788122755,0.4667188129678935
RUM,SPA,global,0.35930462468254526,0.3945608159093242,0.37736224561222553
RUM,SPA,local,0.44629917896654436,0.6121141747303357,0.5249119594069814
RUM,TAM,global,0.32167797932086334,0.35328278222046294,0.33720708968425595
RUM,TAM,local,0.3839951850991036,0.5503544145321632,0.4626339791706425
RUM,TEL,global,0.27670247986971946,0.3084046937119354,0.2913361011532551
RUM,TEL,local,0.23113016762570587,0.5212207873924349,0.39963224968341265
RUM,TGL,global,0.31037112549170637,0.33861161174394894,0.32463389784640484
RUM,TGL,local,0.3942990300340985,0.5559494965720294,0.47371464035927535
RUM,THA,global,0.34356326898788464,0.37303547083499017,0.35822701951110547
RUM,THA,local,0.42637070157039797,0.6161331247665724,0.5203693304948794
RUM,TUR,global,0.35212882062842116,0.3811127841300557,0.36703967650038993
RUM,TUR,local,0.4005934611743054,0.5715688417090891,0.4830354683150245
RUM,URD,global,0.3272967912580789,0.35890999768433335,0.34333450876228006
RUM,URD,local,0.41764209726903756,0.5673022894766466,0.49342047448543563
RUM,VIE,global,0.33199989389063894,0.3673928551260048,0.34937487595096384
RUM,VIE,local,0.45603858268658165,0.6038277336324547,0.5274824902256865
RUM,YOR,global,0.2760351645496305,0.31073679631624557,0.2922929471603033
RUM,YOR,local,0.3587251929940611,0.5414801773755641,0.4461929840381254
RUS,SPA,global,0.3667787208567836,0.39968385936378864,0.3831247220302694
RUS,SPA,local,0.4582656360836481,0.6329234770827226,0.5440696052669746
RUS,TAM,global,0.3276132973039486,0.3581953159555348,0.3425588746346703
RUS,TAM,local,0.3855655253371538,0.5525525675483084,0.4693838031709955
RUS,TEL,global,0.31102279067614363,0.3431866423633111,0.3268588717868353
RUS,TEL,local,0.40157518416648913,0.5717350736056155,0.48567164395461043
RUS,TGL,global,0.3297583671289471,0.35890360106234126,0.34523792116255586
RUS,TGL,local,0.3934582179975229,0.5707442286825778,0.4839229145572096
RUS,THA,global,0.34454898930486816,0.3766452061551189,0.3609942685367602
RUS,THA,local,0.3838982468909899,0.5722418987358764,0.477469479871687
RUS,TUR,global,0.36502480452470687,0.3977860684477071,0.38105610827679004
RUS,TUR,local,0.423383882311843,0.5992226485854081,0.5115480700363214
RUS,URD,global,0.32017603308718584,0.3525701126647346,0.3374228872012784
RUS,URD,local,0.3836662313982684,0.5749331289292063,0.478124143061379
RUS,VIE,global,0.35673715709712395,0.39209351921405267,0.3750059849521664
RUS,VIE,local,0.4542634126216949,0.6258514476376684,0.5436086604433269
RUS,YOR,global,0.25913778715194,0.2901010302050867,0.2751289607931812
RUS,YOR,local,0.2838921878321629,0.540655928530078,0.41587162038257464
SPA,TAM,global,0.32556637384921966,0.34856017996196664,0.3368705971126194
SPA,TAM,local,0.30267344623761216,0.5053569452721705,0.40325064036515385
SPA,TEL,global,0.3122997139308347,0.3417063049807725,0.32735778913709507
SPA,TEL,local,0.3928641844713885,0.5622579802988374,0.4740601407776489
SPA,TGL,global,0.3442924561175824,0.37869085771046984,0.3618678755231054
SPA,TGL,local,0.4230445051980264,0.5632279203849199,0.4956027969701779
SPA,THA,global,0.35412108652944685,0.3922171370316535,0.37408725169342144
SPA,THA,local,0.45545815213910756,0.6004685827771048,0.52548873475143
SPA,TUR,global,0.3378273152723004,0.372514397373661,0.35536022720911814
SPA,TUR,local,0.2650576273195408,0.576708312309579,0.4430247589269738
SPA,URD,global,0.3497134755338759,0.3804873739748557,0.3651516327929697
SPA,URD,local,0.45830844952461613,0.6258818411560206,0.5414137790130075
SPA,VIE,global,0.3579601230228465,0.39081624855677827,0.3751253454455745
SPA,VIE,local,0.2718655231014125,0.5455604625233086,0.4343776586766138
SPA,YOR,global,0.31988866407003996,0.34732891375953917,0.33343352641783003
SPA,YOR,local,0.35910512707554326,0.5456624553310181,0.4519330955672537
TAM,TEL,global,0.3606657549581874,0.39125006316911143,0.37583377488976183
TAM,TEL,local,0.4448229527558005,0.6205008061680695,0.5338850942557136
TAM,TGL,global,0.31516773157255484,0.34775457433294327,0.33163570814992993
TAM,TGL,local,0.4098461619574053,0.5792669589936997,0.48781496408498126
TAM,THA,global,0.30340011854511106,0.3304866730296402,0.3170500216132094
TAM,THA,local,0.25260255141535903,0.5422687313160195,0.41320202782902316
TAM,TUR,global,0.3045487676457937,0.33588170894263736,0.3194196607505636
TAM,TUR,local,0.39675033282669453,0.5603310818782771,0.481381242735468
TAM,URD,global,0.36760908584046836,0.39062141102526377,0.3796478407085505
TAM,URD,local,0.42856529977961216,0.6007176708023068,0.5118357363014964
TAM,VIE,global,0.3068232412361843,0.33634590849519974,0.32268560825719855
